id,chemical,date,location,misurations
9403,Cadmium,2007-02,Somchair,1
9404,Cadmium,2007-03,Boonsri,6
9405,Cadmium,2007-03,Busarakhan,1
9406,Cadmium,2007-03,Chai,6
9407,Cadmium,2007-03,Kannika,3
9408,Cadmium,2007-03,Kohsoom,1
9409,Cadmium,2007-03,Sakda,3
9410,Cadmium,2007-03,Somchair,1
9411,Cadmium,2007-04,Boonsri,4
9412,Cadmium,2007-04,Busarakhan,1
9413,Cadmium,2007-04,Chai,6
9414,Cadmium,2007-04,Kannika,3
9415,Cadmium,2007-04,Kohsoom,1
9416,Cadmium,2007-04,Sakda,3
9417,Cadmium,2007-04,Somchair,1
9418,Cadmium,2007-05,Boonsri,6
9419,Cadmium,2007-05,Busarakhan,1
9420,Cadmium,2007-05,Chai,5
9421,Cadmium,2007-05,Kannika,3
9422,Cadmium,2007-05,Kohsoom,1
9423,Cadmium,2007-05,Sakda,3
9424,Cadmium,2007-05,Somchair,1
9425,Cadmium,2007-06,Boonsri,6
9426,Cadmium,2007-06,Busarakhan,1
9427,Cadmium,2007-06,Chai,6
9428,Cadmium,2007-06,Kannika,3
9429,Cadmium,2007-06,Kohsoom,1
9430,Cadmium,2007-06,Sakda,3
9431,Cadmium,2007-06,Somchair,1
9432,Cadmium,2007-07,Boonsri,6
9433,Cadmium,2007-07,Busarakhan,1
9434,Cadmium,2007-07,Chai,6
9435,Cadmium,2007-07,Kannika,3
9436,Cadmium,2007-07,Kohsoom,1
9437,Cadmium,2007-07,Sakda,3
9438,Cadmium,2007-07,Somchair,1
9439,Cadmium,2007-08,Boonsri,3
9440,Cadmium,2007-08,Busarakhan,1
9441,Cadmium,2007-08,Chai,6
9442,Cadmium,2007-08,Kannika,3
9443,Cadmium,2007-08,Kohsoom,1
9444,Cadmium,2007-08,Sakda,3
9445,Cadmium,2007-08,Somchair,1
9446,Cadmium,2007-09,Boonsri,3
9447,Cadmium,2007-09,Busarakhan,1
9448,Cadmium,2007-09,Chai,6
9449,Cadmium,2007-09,Kannika,3
9450,Cadmium,2007-09,Kohsoom,1
9451,Cadmium,2007-09,Sakda,3
9452,Cadmium,2007-09,Somchair,1
9453,Cadmium,2007-10,Boonsri,1
9454,Cadmium,2007-10,Busarakhan,1
9455,Cadmium,2007-10,Chai,6
9456,Cadmium,2007-10,Kannika,3
9457,Cadmium,2007-10,Kohsoom,1
9458,Cadmium,2007-10,Sakda,3
9459,Cadmium,2007-10,Somchair,1
9460,Cadmium,2007-11,Boonsri,3
9461,Cadmium,2007-11,Busarakhan,1
9462,Cadmium,2007-11,Chai,6
9463,Cadmium,2007-11,Kannika,3
9464,Cadmium,2007-11,Sakda,3
9465,Cadmium,2007-11,Somchair,1
9466,Cadmium,2007-12,Boonsri,3
9467,Cadmium,2007-12,Busarakhan,1
9468,Cadmium,2007-12,Chai,6
9469,Cadmium,2007-12,Kannika,3
9470,Cadmium,2007-12,Kohsoom,1
9471,Cadmium,2007-12,Sakda,3
9472,Cadmium,2007-12,Somchair,1
9473,Cadmium,2008-01,Chai,3
9474,Cadmium,2008-01,Kannika,3
9475,Cadmium,2008-01,Sakda,3
9476,Cadmium,2008-02,Busarakhan,1
9477,Cadmium,2008-02,Chai,3
9478,Cadmium,2008-02,Sakda,3
9479,Cadmium,2008-02,Somchair,1
9480,Cadmium,2008-04,Chai,3
9481,Cadmium,2008-04,Kannika,3
9482,Cadmium,2008-04,Sakda,3
9483,Cadmium,2008-05,Busarakhan,1
9484,Cadmium,2008-05,Chai,3
9485,Cadmium,2008-05,Somchair,1
9486,Cadmium,2008-06,Busarakhan,1
9487,Cadmium,2008-06,Chai,1
9488,Cadmium,2008-06,Kannika,1
9489,Cadmium,2008-06,Sakda,1
9490,Cadmium,2008-06,Somchair,1
9491,Cadmium,2008-09,Busarakhan,1
9492,Cadmium,2008-09,Chai,3
9493,Cadmium,2008-09,Kannika,3
9494,Cadmium,2008-09,Sakda,3
9495,Cadmium,2008-09,Somchair,1
9496,Cadmium,2008-10,Busarakhan,1
9497,Cadmium,2008-10,Chai,3
9498,Cadmium,2008-10,Kannika,3
9499,Cadmium,2008-10,Sakda,3
9500,Cadmium,2008-10,Somchair,1
9501,Cadmium,2008-11,Busarakhan,1
9502,Cadmium,2008-11,Chai,3
9503,Cadmium,2008-11,Kannika,3
9504,Cadmium,2008-11,Sakda,3
9505,Cadmium,2008-11,Somchair,1
9506,Cadmium,2008-12,Busarakhan,2
9507,Cadmium,2008-12,Kannika,3
9508,Cadmium,2008-12,Sakda,3
9509,Cadmium,2008-12,Somchair,2
9510,Cadmium,2009-01,Achara,1
9511,Cadmium,2009-01,Decha,1
9512,Cadmium,2009-02,Achara,1
9513,Cadmium,2009-02,Decha,1
9514,Cadmium,2009-03,Achara,1
9515,Cadmium,2009-03,Decha,1
9516,Cadmium,2009-04,Achara,1
9517,Cadmium,2009-04,Busarakhan,1
9518,Cadmium,2009-04,Chai,3
9519,Cadmium,2009-04,Kannika,3
9520,Cadmium,2009-04,Sakda,3
9521,Cadmium,2009-04,Somchair,1
9522,Cadmium,2009-05,Busarakhan,1
9523,Cadmium,2009-05,Chai,3
9524,Cadmium,2009-05,Kannika,3
9525,Cadmium,2009-05,Sakda,3
9526,Cadmium,2009-05,Somchair,1
9527,Cadmium,2009-06,Achara,1
9528,Cadmium,2009-06,Busarakhan,1
9529,Cadmium,2009-06,Chai,3
9530,Cadmium,2009-06,Kannika,3
9531,Cadmium,2009-06,Sakda,3
9532,Cadmium,2009-06,Somchair,1
9533,Cadmium,2009-07,Achara,1
9534,Cadmium,2009-07,Busarakhan,1
9535,Cadmium,2009-07,Chai,3
9536,Cadmium,2009-07,Kannika,3
9537,Cadmium,2009-07,Sakda,3
9538,Cadmium,2009-07,Somchair,1
9539,Cadmium,2009-08,Busarakhan,1
9540,Cadmium,2009-08,Chai,3
9541,Cadmium,2009-08,Kannika,3
9542,Cadmium,2009-08,Sakda,3
9543,Cadmium,2009-08,Somchair,1
9544,Cadmium,2009-09,Chai,3
9545,Cadmium,2009-09,Decha,1
9546,Cadmium,2009-09,Kannika,3
9547,Cadmium,2009-09,Sakda,3
9548,Cadmium,2009-09,Somchair,1
9549,Cadmium,2009-10,Achara,1
9550,Cadmium,2009-10,Busarakhan,1
9551,Cadmium,2009-10,Chai,3
9552,Cadmium,2009-10,Kannika,3
9553,Cadmium,2009-10,Sakda,3
9554,Cadmium,2009-10,Somchair,1
9555,Cadmium,2009-11,Achara,1
9556,Cadmium,2009-11,Busarakhan,1
9557,Cadmium,2009-11,Chai,3
9558,Cadmium,2009-11,Kannika,3
9559,Cadmium,2009-11,Sakda,3
9560,Cadmium,2009-11,Somchair,1
9561,Cadmium,2009-12,Busarakhan,1
9562,Cadmium,2009-12,Chai,3
9563,Cadmium,2009-12,Kannika,3
9564,Cadmium,2009-12,Sakda,3
9565,Cadmium,2009-12,Somchair,1
9566,Cadmium,2010-01,Achara,1
9567,Cadmium,2010-01,Busarakhan,1
9568,Cadmium,2010-01,Chai,3
9569,Cadmium,2010-01,Decha,1
9570,Cadmium,2010-01,Kannika,3
9571,Cadmium,2010-01,Kohsoom,1
9572,Cadmium,2010-01,Sakda,3
9573,Cadmium,2010-01,Somchair,1
9574,Cadmium,2010-02,Achara,1
9575,Cadmium,2010-02,Busarakhan,1
9576,Cadmium,2010-02,Chai,3
9577,Cadmium,2010-02,Kannika,3
9578,Cadmium,2010-02,Kohsoom,1
9579,Cadmium,2010-02,Sakda,3
9580,Cadmium,2010-02,Somchair,1
9581,Cadmium,2010-03,Achara,1
9582,Cadmium,2010-03,Busarakhan,1
9583,Cadmium,2010-03,Chai,3
9584,Cadmium,2010-03,Kannika,3
9585,Cadmium,2010-03,Kohsoom,1
9586,Cadmium,2010-03,Sakda,3
9587,Cadmium,2010-03,Somchair,1
9588,Cadmium,2010-03,Tansanee,1
9589,Cadmium,2010-04,Achara,1
9590,Cadmium,2010-04,Boonsri,3
9591,Cadmium,2010-04,Busarakhan,1
9592,Cadmium,2010-04,Chai,3
9593,Cadmium,2010-04,Kannika,3
9594,Cadmium,2010-04,Kohsoom,1
9595,Cadmium,2010-04,Sakda,3
9596,Cadmium,2010-04,Somchair,1
9597,Cadmium,2010-04,Tansanee,1
9598,Cadmium,2010-05,Achara,1
9599,Cadmium,2010-05,Boonsri,3
9600,Cadmium,2010-05,Busarakhan,1
9601,Cadmium,2010-05,Chai,3
9602,Cadmium,2010-05,Kannika,3
9603,Cadmium,2010-05,Kohsoom,1
9604,Cadmium,2010-05,Sakda,3
9605,Cadmium,2010-05,Somchair,1
9606,Cadmium,2010-06,Achara,1
9607,Cadmium,2010-06,Boonsri,3
9608,Cadmium,2010-06,Busarakhan,1
9609,Cadmium,2010-06,Chai,3
9610,Cadmium,2010-06,Kannika,3
9611,Cadmium,2010-06,Kohsoom,1
9612,Cadmium,2010-06,Sakda,3
9613,Cadmium,2010-06,Somchair,1
9614,Cadmium,2010-06,Tansanee,1
9615,Cadmium,2010-07,Achara,1
9616,Cadmium,2010-07,Boonsri,3
9617,Cadmium,2010-07,Busarakhan,1
9618,Cadmium,2010-07,Chai,3
9619,Cadmium,2010-07,Kannika,3
9620,Cadmium,2010-07,Kohsoom,1
9621,Cadmium,2010-07,Sakda,3
9622,Cadmium,2010-07,Somchair,1
9623,Cadmium,2010-07,Tansanee,2
9624,Cadmium,2010-08,Achara,1
9625,Cadmium,2010-08,Boonsri,3
9626,Cadmium,2010-08,Busarakhan,1
9627,Cadmium,2010-08,Chai,3
9628,Cadmium,2010-08,Kannika,3
9629,Cadmium,2010-08,Kohsoom,1
9630,Cadmium,2010-08,Sakda,3
9631,Cadmium,2010-08,Somchair,1
9632,Cadmium,2010-08,Tansanee,1
9633,Cadmium,2010-09,Achara,1
9634,Cadmium,2010-09,Boonsri,6
9635,Cadmium,2010-09,Busarakhan,1
9636,Cadmium,2010-09,Chai,3
9637,Cadmium,2010-09,Kannika,3
9638,Cadmium,2010-09,Kohsoom,1
9639,Cadmium,2010-09,Sakda,3
9640,Cadmium,2010-09,Somchair,1
9641,Cadmium,2010-10,Achara,1
9642,Cadmium,2010-10,Boonsri,6
9643,Cadmium,2010-10,Busarakhan,1
9644,Cadmium,2010-10,Chai,3
9645,Cadmium,2010-10,Kannika,3
9646,Cadmium,2010-10,Kohsoom,1
9647,Cadmium,2010-10,Sakda,3
9648,Cadmium,2010-10,Somchair,1
9649,Cadmium,2010-11,Achara,1
9650,Cadmium,2010-11,Boonsri,3
9651,Cadmium,2010-11,Busarakhan,1
9652,Cadmium,2010-11,Chai,3
9653,Cadmium,2010-11,Kannika,3
9654,Cadmium,2010-11,Kohsoom,1
9655,Cadmium,2010-11,Sakda,3
9656,Cadmium,2010-11,Somchair,1
9657,Cadmium,2010-12,Achara,1
9658,Cadmium,2010-12,Boonsri,1
9659,Cadmium,2010-12,Busarakhan,1
9660,Cadmium,2010-12,Chai,3
9661,Cadmium,2010-12,Kannika,3
9662,Cadmium,2010-12,Kohsoom,1
9663,Cadmium,2010-12,Sakda,3
9664,Cadmium,2010-12,Somchair,1
9665,Cadmium,2011-01,Achara,1
9666,Cadmium,2011-01,Boonsri,3
9667,Cadmium,2011-01,Busarakhan,1
9668,Cadmium,2011-01,Chai,3
9669,Cadmium,2011-01,Decha,1
9670,Cadmium,2011-01,Kannika,3
9671,Cadmium,2011-01,Kohsoom,1
9672,Cadmium,2011-01,Sakda,3
9673,Cadmium,2011-01,Somchair,1
9674,Cadmium,2011-02,Achara,2
9675,Cadmium,2011-02,Boonsri,3
9676,Cadmium,2011-02,Busarakhan,1
9677,Cadmium,2011-02,Chai,3
9678,Cadmium,2011-02,Decha,1
9679,Cadmium,2011-02,Kannika,6
9680,Cadmium,2011-02,Kohsoom,1
9681,Cadmium,2011-02,Sakda,3
9682,Cadmium,2011-02,Somchair,1
9683,Cadmium,2011-03,Achara,2
9684,Cadmium,2011-03,Boonsri,3
9685,Cadmium,2011-03,Busarakhan,1
9686,Cadmium,2011-03,Chai,3
9687,Cadmium,2011-03,Kannika,3
9688,Cadmium,2011-03,Kohsoom,1
9689,Cadmium,2011-03,Sakda,3
9690,Cadmium,2011-03,Somchair,1
9691,Cadmium,2011-04,Achara,1
9692,Cadmium,2011-04,Boonsri,1
9693,Cadmium,2011-04,Busarakhan,1
9694,Cadmium,2011-04,Chai,3
9695,Cadmium,2011-04,Decha,1
9696,Cadmium,2011-04,Kannika,3
9697,Cadmium,2011-04,Kohsoom,1
9698,Cadmium,2011-04,Sakda,3
9699,Cadmium,2011-04,Somchair,1
9700,Cadmium,2011-04,Tansanee,1
9701,Cadmium,2011-05,Achara,2
9702,Cadmium,2011-05,Boonsri,1
9703,Cadmium,2011-05,Busarakhan,1
9704,Cadmium,2011-05,Chai,3
9705,Cadmium,2011-05,Decha,1
9706,Cadmium,2011-05,Kannika,3
9707,Cadmium,2011-05,Kohsoom,1
9708,Cadmium,2011-05,Sakda,3
9709,Cadmium,2011-05,Somchair,1
9710,Cadmium,2011-06,Achara,2
9711,Cadmium,2011-06,Boonsri,3
9712,Cadmium,2011-06,Busarakhan,1
9713,Cadmium,2011-06,Chai,3
9714,Cadmium,2011-06,Decha,1
9715,Cadmium,2011-06,Kannika,3
9716,Cadmium,2011-06,Kohsoom,1
9717,Cadmium,2011-06,Sakda,3
9718,Cadmium,2011-06,Somchair,1
9719,Cadmium,2011-07,Achara,1
9720,Cadmium,2011-07,Boonsri,3
9721,Cadmium,2011-07,Chai,3
9722,Cadmium,2011-07,Kannika,3
9723,Cadmium,2011-07,Kohsoom,1
9724,Cadmium,2011-07,Sakda,3
9725,Cadmium,2011-08,Achara,1
9726,Cadmium,2011-08,Boonsri,3
9727,Cadmium,2011-08,Busarakhan,2
9728,Cadmium,2011-08,Chai,3
9729,Cadmium,2011-08,Kannika,3
9730,Cadmium,2011-08,Kohsoom,1
9731,Cadmium,2011-08,Sakda,3
9732,Cadmium,2011-08,Somchair,2
9733,Cadmium,2011-09,Achara,2
9734,Cadmium,2011-09,Boonsri,3
9735,Cadmium,2011-09,Busarakhan,1
9736,Cadmium,2011-09,Chai,3
9737,Cadmium,2011-09,Kannika,3
9738,Cadmium,2011-09,Kohsoom,1
9739,Cadmium,2011-09,Sakda,3
9740,Cadmium,2011-09,Somchair,1
9741,Cadmium,2011-10,Achara,2
9742,Cadmium,2011-10,Boonsri,1
9743,Cadmium,2011-10,Chai,3
9744,Cadmium,2011-10,Kannika,3
9745,Cadmium,2011-10,Kohsoom,1
9746,Cadmium,2011-10,Sakda,3
9747,Cadmium,2011-11,Achara,1
9748,Cadmium,2011-11,Boonsri,3
9749,Cadmium,2011-11,Busarakhan,2
9750,Cadmium,2011-11,Chai,3
9751,Cadmium,2011-11,Kannika,3
9752,Cadmium,2011-11,Kohsoom,1
9753,Cadmium,2011-11,Sakda,3
9754,Cadmium,2011-11,Somchair,2
9755,Cadmium,2011-12,Achara,1
9756,Cadmium,2011-12,Boonsri,3
9757,Cadmium,2011-12,Busarakhan,1
9758,Cadmium,2011-12,Chai,3
9759,Cadmium,2011-12,Kannika,3
9760,Cadmium,2011-12,Kohsoom,1
9761,Cadmium,2011-12,Sakda,3
9762,Cadmium,2011-12,Somchair,1
9763,Cadmium,2012-01,Achara,1
9764,Cadmium,2012-01,Boonsri,1
9765,Cadmium,2012-01,Chai,3
9766,Cadmium,2012-01,Decha,1
9767,Cadmium,2012-01,Kannika,3
9768,Cadmium,2012-01,Kohsoom,1
9769,Cadmium,2012-01,Sakda,3
9770,Cadmium,2012-02,Achara,1
9771,Cadmium,2012-02,Boonsri,3
9772,Cadmium,2012-02,Busarakhan,2
9773,Cadmium,2012-02,Chai,3
9774,Cadmium,2012-02,Decha,1
9775,Cadmium,2012-02,Kannika,3
9776,Cadmium,2012-02,Kohsoom,1
9777,Cadmium,2012-02,Sakda,3
9778,Cadmium,2012-02,Somchair,2
9779,Cadmium,2012-03,Achara,1
9780,Cadmium,2012-03,Boonsri,3
9781,Cadmium,2012-03,Decha,1
9782,Cadmium,2012-03,Kohsoom,1
9783,Cadmium,2012-04,Achara,1
9784,Cadmium,2012-04,Boonsri,3
9785,Cadmium,2012-04,Decha,1
9786,Cadmium,2012-04,Kohsoom,1
9787,Cadmium,2012-05,Achara,1
9788,Cadmium,2012-05,Boonsri,3
9789,Cadmium,2012-05,Decha,1
9790,Cadmium,2012-05,Kohsoom,1
9791,Cadmium,2012-06,Achara,1
9792,Cadmium,2012-06,Boonsri,3
9793,Cadmium,2012-06,Decha,1
9794,Cadmium,2012-06,Kannika,3
9795,Cadmium,2012-06,Kohsoom,1
9796,Cadmium,2012-07,Achara,1
9797,Cadmium,2012-07,Boonsri,3
9798,Cadmium,2012-07,Decha,1
9799,Cadmium,2012-07,Kohsoom,1
9800,Cadmium,2012-08,Achara,1
9801,Cadmium,2012-08,Boonsri,3
9802,Cadmium,2012-08,Decha,1
9803,Cadmium,2012-08,Kohsoom,1
9804,Cadmium,2012-09,Achara,1
9805,Cadmium,2012-09,Boonsri,3
9806,Cadmium,2012-09,Decha,1
9807,Cadmium,2012-10,Achara,1
9808,Cadmium,2012-10,Boonsri,3
9809,Cadmium,2012-10,Decha,1
9810,Cadmium,2012-10,Kohsoom,1
9811,Cadmium,2012-11,Achara,1
9812,Cadmium,2012-11,Boonsri,3
9813,Cadmium,2012-11,Decha,1
9814,Cadmium,2012-11,Kohsoom,1
9815,Cadmium,2012-12,Achara,1
9816,Cadmium,2012-12,Boonsri,1
9817,Cadmium,2012-12,Decha,1
9818,Cadmium,2012-12,Kohsoom,1
9819,Cadmium,2013-01,Achara,1
9820,Cadmium,2013-01,Boonsri,3
9821,Cadmium,2013-01,Decha,1
9822,Cadmium,2013-01,Kohsoom,1
9823,Cadmium,2013-02,Achara,1
9824,Cadmium,2013-02,Boonsri,3
9825,Cadmium,2013-02,Decha,1
9826,Cadmium,2013-02,Kohsoom,1
9827,Cadmium,2013-03,Achara,1
9828,Cadmium,2013-03,Boonsri,3
9829,Cadmium,2013-03,Decha,1
9830,Cadmium,2013-03,Kohsoom,1
9831,Cadmium,2013-04,Achara,1
9832,Cadmium,2013-04,Boonsri,3
9833,Cadmium,2013-04,Decha,1
9834,Cadmium,2013-04,Kohsoom,1
9835,Cadmium,2013-05,Achara,1
9836,Cadmium,2013-05,Boonsri,3
9837,Cadmium,2013-05,Decha,1
9838,Cadmium,2013-05,Kohsoom,1
9839,Cadmium,2013-06,Achara,1
9840,Cadmium,2013-06,Boonsri,3
9841,Cadmium,2013-06,Decha,1
9842,Cadmium,2013-06,Kohsoom,1
9843,Cadmium,2013-07,Achara,1
9844,Cadmium,2013-07,Boonsri,3
9845,Cadmium,2013-07,Decha,1
9846,Cadmium,2013-07,Kohsoom,1
9847,Cadmium,2013-08,Achara,1
9848,Cadmium,2013-08,Boonsri,3
9849,Cadmium,2013-08,Kohsoom,1
9850,Cadmium,2013-09,Achara,1
9851,Cadmium,2013-09,Boonsri,3
9852,Cadmium,2013-09,Decha,2
9853,Cadmium,2013-09,Kohsoom,1
9854,Cadmium,2013-10,Achara,1
9855,Cadmium,2013-10,Boonsri,3
9856,Cadmium,2013-10,Chai,3
9857,Cadmium,2013-10,Kohsoom,1
9858,Cadmium,2013-11,Achara,1
9859,Cadmium,2013-11,Boonsri,3
9860,Cadmium,2013-11,Decha,1
9861,Cadmium,2013-11,Kohsoom,1
9862,Cadmium,2013-12,Achara,1
9863,Cadmium,2013-12,Boonsri,3
9864,Cadmium,2013-12,Decha,1
9865,Cadmium,2013-12,Kohsoom,1
9866,Cadmium,2014-01,Boonsri,3
9867,Cadmium,2014-01,Kannika,3
9868,Cadmium,2014-01,Kohsoom,1
9869,Cadmium,2014-02,Boonsri,3
9870,Cadmium,2014-02,Kohsoom,1
9871,Cadmium,2014-03,Boonsri,1
9872,Cadmium,2014-03,Kohsoom,1
9873,Cadmium,2014-04,Boonsri,3
9874,Cadmium,2014-04,Kohsoom,1
9875,Cadmium,2014-05,Boonsri,1
9876,Cadmium,2014-05,Kohsoom,1
9877,Cadmium,2014-06,Boonsri,3
9878,Cadmium,2014-06,Decha,1
9879,Cadmium,2014-06,Kannika,3
9880,Cadmium,2014-06,Kohsoom,1
9881,Cadmium,2014-07,Boonsri,3
9882,Cadmium,2014-07,Busarakhan,1
9883,Cadmium,2014-07,Decha,1
9884,Cadmium,2014-07,Kohsoom,1
9885,Cadmium,2014-07,Somchair,1
9886,Cadmium,2014-08,Boonsri,3
9887,Cadmium,2014-08,Decha,1
9888,Cadmium,2014-08,Kohsoom,1
9889,Cadmium,2014-08,Sakda,3
9890,Cadmium,2014-09,Boonsri,3
9891,Cadmium,2014-09,Busarakhan,1
9892,Cadmium,2014-09,Chai,3
9893,Cadmium,2014-09,Decha,1
9894,Cadmium,2014-09,Kannika,6
9895,Cadmium,2014-09,Kohsoom,1
9896,Cadmium,2014-09,Sakda,6
9897,Cadmium,2014-09,Somchair,1
9898,Cadmium,2014-10,Boonsri,3
9899,Cadmium,2014-10,Busarakhan,1
9900,Cadmium,2014-10,Chai,3
9901,Cadmium,2014-10,Decha,1
9902,Cadmium,2014-10,Kannika,3
9903,Cadmium,2014-10,Kohsoom,1
9904,Cadmium,2014-10,Sakda,3
9905,Cadmium,2014-10,Somchair,1
9906,Cadmium,2014-11,Boonsri,3
9907,Cadmium,2014-11,Busarakhan,1
9908,Cadmium,2014-11,Chai,3
9909,Cadmium,2014-11,Decha,1
9910,Cadmium,2014-11,Kannika,3
9911,Cadmium,2014-11,Kohsoom,1
9912,Cadmium,2014-11,Sakda,3
9913,Cadmium,2014-11,Somchair,1
9914,Cadmium,2014-12,Boonsri,3
9915,Cadmium,2014-12,Busarakhan,1
9916,Cadmium,2014-12,Decha,1
9917,Cadmium,2014-12,Kannika,3
9918,Cadmium,2014-12,Kohsoom,1
9919,Cadmium,2014-12,Sakda,3
9920,Cadmium,2014-12,Somchair,1
9921,Cadmium,2015-01,Kannika,3
9922,Cadmium,2015-01,Sakda,3
9923,Cadmium,2015-02,Achara,1
9924,Cadmium,2015-02,Decha,1
9925,Cadmium,2015-02,Kannika,3
9926,Cadmium,2015-02,Sakda,3
9927,Cadmium,2015-03,Decha,1
9928,Cadmium,2015-03,Kannika,3
9929,Cadmium,2015-03,Sakda,3
9930,Cadmium,2015-04,Kannika,3
9931,Cadmium,2015-04,Sakda,3
9932,Cadmium,2015-05,Decha,1
9933,Cadmium,2015-05,Kannika,3
9934,Cadmium,2015-05,Sakda,3
9935,Cadmium,2015-06,Achara,1
9936,Cadmium,2015-06,Kannika,3
9937,Cadmium,2015-06,Sakda,3
9938,Cadmium,2015-07,Kannika,3
9939,Cadmium,2015-07,Sakda,3
9940,Cadmium,2015-08,Achara,1
9941,Cadmium,2015-08,Decha,1
9942,Cadmium,2015-08,Kannika,3
9943,Cadmium,2015-08,Sakda,3
9944,Cadmium,2015-09,Decha,1
9945,Cadmium,2015-09,Kannika,3
9946,Cadmium,2015-09,Sakda,3
9947,Cadmium,2015-10,Achara,1
9948,Cadmium,2015-10,Kannika,3
9949,Cadmium,2015-10,Sakda,3
9950,Cadmium,2015-11,Kannika,3
9951,Cadmium,2015-11,Sakda,3
9952,Cadmium,2015-12,Kannika,3
9953,Cadmium,2015-12,Sakda,3
9954,Cadmium,2016-01,Achara,1
9955,Cadmium,2016-01,Kannika,3
9956,Cadmium,2016-01,Sakda,3
9957,Cadmium,2016-02,Busarakhan,2
9958,Cadmium,2016-02,Chai,2
9959,Cadmium,2016-02,Kannika,3
9960,Cadmium,2016-02,Sakda,3
9961,Cadmium,2016-02,Somchair,2
9962,Cadmium,2016-03,Busarakhan,1
9963,Cadmium,2016-03,Chai,3
9964,Cadmium,2016-03,Kannika,3
9965,Cadmium,2016-03,Sakda,3
9966,Cadmium,2016-03,Somchair,1
9967,Cadmium,2016-04,Busarakhan,1
9968,Cadmium,2016-04,Chai,3
9969,Cadmium,2016-04,Kannika,3
9970,Cadmium,2016-04,Sakda,3
9971,Cadmium,2016-04,Somchair,1
9972,Cadmium,2016-05,Busarakhan,1
9973,Cadmium,2016-05,Chai,3
9974,Cadmium,2016-05,Kannika,3
9975,Cadmium,2016-05,Sakda,3
9976,Cadmium,2016-05,Somchair,1
9977,Cadmium,2016-06,Achara,1
9978,Cadmium,2016-06,Busarakhan,1
9979,Cadmium,2016-06,Chai,3
9980,Cadmium,2016-06,Kannika,3
9981,Cadmium,2016-06,Sakda,3
9982,Cadmium,2016-06,Somchair,1
9983,Cadmium,2016-07,Busarakhan,1
9984,Cadmium,2016-07,Chai,3
9985,Cadmium,2016-07,Kannika,3
9986,Cadmium,2016-07,Sakda,3
9987,Cadmium,2016-07,Somchair,1
9988,Cadmium,2016-08,Achara,1
9989,Cadmium,2016-08,Busarakhan,1
9990,Cadmium,2016-08,Chai,3
9991,Cadmium,2016-08,Kannika,3
9992,Cadmium,2016-08,Sakda,3
9993,Cadmium,2016-08,Somchair,1
9994,Cadmium,2016-09,Busarakhan,1
9995,Cadmium,2016-09,Chai,3
9996,Cadmium,2016-09,Kannika,3
9997,Cadmium,2016-09,Sakda,3
9998,Cadmium,2016-09,Somchair,1
9999,Cadmium,2016-10,Achara,1
10000,Cadmium,2016-10,Busarakhan,1
10001,Cadmium,2016-10,Chai,3
10002,Cadmium,2016-10,Kannika,3
10003,Cadmium,2016-10,Sakda,3
10004,Cadmium,2016-10,Somchair,1
10005,Cadmium,2016-11,Busarakhan,1
10006,Cadmium,2016-11,Chai,3
10007,Cadmium,2016-11,Kannika,3
10008,Cadmium,2016-11,Sakda,3
10009,Cadmium,2016-11,Somchair,1
10010,Cadmium,2016-12,Busarakhan,1
10011,Cadmium,2016-12,Chai,3
10012,Cadmium,2016-12,Kannika,3
10013,Cadmium,2016-12,Sakda,3
10014,Cadmium,2016-12,Somchair,1
10015,Calcium,1998-01,Boonsri,1
10016,Calcium,1998-01,Chai,3
10017,Calcium,1998-01,Kannika,3
10018,Calcium,1998-02,Boonsri,1
10019,Calcium,1998-02,Chai,3
10020,Calcium,1998-02,Kannika,3
10021,Calcium,1998-03,Boonsri,1
10022,Calcium,1998-03,Chai,3
10023,Calcium,1998-03,Kannika,3
10024,Calcium,1998-04,Boonsri,2
10025,Calcium,1998-04,Chai,3
10026,Calcium,1998-04,Kannika,3
10027,Calcium,1998-04,Kohsoom,1
10028,Calcium,1998-04,Sakda,1
10029,Calcium,1998-04,Somchair,1
10030,Calcium,1998-05,Boonsri,2
10031,Calcium,1998-05,Chai,3
10032,Calcium,1998-05,Kannika,3
10033,Calcium,1998-06,Boonsri,2
10034,Calcium,1998-06,Chai,3
10035,Calcium,1998-06,Kannika,3
10036,Calcium,1998-06,Kohsoom,1
10037,Calcium,1998-06,Sakda,1
10038,Calcium,1998-06,Somchair,1
10039,Calcium,1998-07,Boonsri,2
10040,Calcium,1998-07,Chai,3
10041,Calcium,1998-07,Kannika,3
10042,Calcium,1998-08,Boonsri,2
10043,Calcium,1998-08,Chai,3
10044,Calcium,1998-08,Kannika,3
10045,Calcium,1998-08,Kohsoom,1
10046,Calcium,1998-08,Sakda,1
10047,Calcium,1998-08,Somchair,1
10048,Calcium,1998-09,Boonsri,2
10049,Calcium,1998-09,Chai,3
10050,Calcium,1998-09,Kannika,3
10051,Calcium,1998-10,Boonsri,2
10052,Calcium,1998-10,Busarakhan,1
10053,Calcium,1998-10,Chai,3
10054,Calcium,1998-10,Kannika,3
10055,Calcium,1998-10,Kohsoom,1
10056,Calcium,1998-10,Sakda,3
10057,Calcium,1998-10,Somchair,1
10058,Calcium,1998-11,Boonsri,2
10059,Calcium,1998-11,Busarakhan,1
10060,Calcium,1998-11,Chai,3
10061,Calcium,1998-11,Kannika,3
