id,chemical,date,year,value
2096,Chemical Oxygen Demand (Cr),2002-06,2002,24.4
2097,Chemical Oxygen Demand (Cr),2002-07,2002,31.533333333333328
2098,Chemical Oxygen Demand (Cr),2002-08,2002,36.30555555555556
2099,Chemical Oxygen Demand (Cr),2002-09,2002,23.6
2100,Chemical Oxygen Demand (Cr),2002-10,2002,29.17777777777778
2101,Chemical Oxygen Demand (Cr),2002-11,2002,26.915384615384617
2102,Chemical Oxygen Demand (Cr),2002-12,2002,21.86
2103,Chemical Oxygen Demand (Cr),2003-01,2003,20.614285714285717
2104,Chemical Oxygen Demand (Cr),2003-02,2003,19.711111111111112
2105,Chemical Oxygen Demand (Cr),2003-03,2003,15.04375
2106,Chemical Oxygen Demand (Cr),2003-04,2003,15.023809523809524
2107,Chemical Oxygen Demand (Cr),2003-05,2003,15.19857142857143
2108,Chemical Oxygen Demand (Cr),2003-06,2003,13.819999999999999
2109,Chemical Oxygen Demand (Cr),2003-07,2003,13.600476190476188
2110,Chemical Oxygen Demand (Cr),2003-08,2003,14.444444444444445
2111,Chemical Oxygen Demand (Cr),2003-09,2003,19.833333333333332
2112,Chemical Oxygen Demand (Cr),2003-10,2003,17.13952380952381
2113,Chemical Oxygen Demand (Cr),2003-11,2003,18.663809523809523
2114,Chemical Oxygen Demand (Cr),2003-12,2003,16.783809523809524
2115,Chemical Oxygen Demand (Cr),2004-01,2004,15.66625
2116,Chemical Oxygen Demand (Cr),2004-02,2004,23.2935
2117,Chemical Oxygen Demand (Cr),2004-03,2004,23.316666666666666
2118,Chemical Oxygen Demand (Cr),2004-04,2004,25.96761904761905
2119,Chemical Oxygen Demand (Cr),2004-05,2004,33.513333333333335
2120,Chemical Oxygen Demand (Cr),2004-06,2004,28.255238095238095
2121,Chemical Oxygen Demand (Cr),2004-07,2004,28.978095238095236
2122,Chemical Oxygen Demand (Cr),2004-08,2004,24.60285714285714
2123,Chemical Oxygen Demand (Cr),2004-09,2004,23.14714285714286
2124,Chemical Oxygen Demand (Cr),2004-10,2004,18.44666666666667
2125,Chemical Oxygen Demand (Cr),2004-11,2004,17.561
2126,Chemical Oxygen Demand (Cr),2004-12,2004,21.829
2127,Chemical Oxygen Demand (Cr),2005-01,2005,10.507142857142858
2128,Chemical Oxygen Demand (Cr),2005-02,2005,8.127142857142857
2129,Chemical Oxygen Demand (Cr),2005-03,2005,8.787142714285714
2130,Chemical Oxygen Demand (Cr),2005-04,2005,8.602857142857143
2131,Chemical Oxygen Demand (Cr),2005-05,2005,15.867999900000001
2132,Chemical Oxygen Demand (Cr),2005-06,2005,10.105714142857142
2133,Chemical Oxygen Demand (Cr),2005-07,2005,9.985714285714286
2134,Chemical Oxygen Demand (Cr),2005-08,2005,7.0928571428571425
2135,Chemical Oxygen Demand (Cr),2005-09,2005,9.320000000000002
2136,Chemical Oxygen Demand (Cr),2005-10,2005,8.147142857142857
2137,Chemical Oxygen Demand (Cr),2005-11,2005,9.587142857142856
2138,Chemical Oxygen Demand (Cr),2005-12,2005,9.652857
2139,Chemical Oxygen Demand (Cr),2006-01,2006,9.141428571428571
2140,Chemical Oxygen Demand (Cr),2006-02,2006,9.405714285714286
2141,Chemical Oxygen Demand (Cr),2006-03,2006,9.607571428571429
2142,Chemical Oxygen Demand (Cr),2006-04,2006,9.320000000000002
2143,Chemical Oxygen Demand (Cr),2006-05,2006,10.58
2144,Chemical Oxygen Demand (Cr),2006-06,2006,10.137333333333334
2145,Chemical Oxygen Demand (Cr),2006-07,2006,16.695555555555554
2146,Chemical Oxygen Demand (Cr),2006-08,2006,15.656249999999998
2147,Chemical Oxygen Demand (Cr),2006-09,2006,25.406666666666663
2148,Chemical Oxygen Demand (Cr),2006-10,2006,31.250625
2149,Chemical Oxygen Demand (Cr),2006-11,2006,33.27777777777778
2150,Chemical Oxygen Demand (Cr),2006-12,2006,25.23333333333333
2151,Chemical Oxygen Demand (Cr),2007-01,2007,20.645555555555553
2152,Chemical Oxygen Demand (Cr),2007-02,2007,26.142105263157895
2153,Chemical Oxygen Demand (Cr),2007-03,2007,21.368000000000002
2154,Chemical Oxygen Demand (Cr),2007-04,2007,20.691052631578952
2155,Chemical Oxygen Demand (Cr),2007-05,2007,17.275625
2156,Chemical Oxygen Demand (Cr),2007-06,2007,25.360555555555557
2157,Chemical Oxygen Demand (Cr),2007-07,2007,21.452
2158,Chemical Oxygen Demand (Cr),2007-08,2007,31.616363636363634
2159,Chemical Oxygen Demand (Cr),2007-09,2007,32.07333333333334
2160,Chemical Oxygen Demand (Cr),2007-10,2007,33.13
2161,Chemical Oxygen Demand (Cr),2007-11,2007,24.23894736842105
2162,Chemical Oxygen Demand (Cr),2007-12,2007,28.749444444444446
2163,Chemical Oxygen Demand (Cr),2008-01,2008,24.071428571428573
2164,Chemical Oxygen Demand (Cr),2008-02,2008,17.55090909090909
2165,Chemical Oxygen Demand (Cr),2008-03,2008,25.874999999999996
2166,Chemical Oxygen Demand (Cr),2008-04,2008,31.70555555555556
2167,Chemical Oxygen Demand (Cr),2008-05,2008,26.424
2168,Chemical Oxygen Demand (Cr),2008-06,2008,26.71333333333334
2169,Chemical Oxygen Demand (Cr),2008-07,2008,23.326666666666668
2170,Chemical Oxygen Demand (Cr),2008-08,2008,22.7462962962963
2171,Chemical Oxygen Demand (Cr),2008-09,2008,23.13681818181818
2172,Chemical Oxygen Demand (Cr),2008-10,2008,20.613333333333337
2173,Chemical Oxygen Demand (Cr),2008-11,2008,23.314761904761898
2174,Chemical Oxygen Demand (Cr),2008-12,2008,25.000588235294117
2175,Chemical Oxygen Demand (Cr),2009-01,2009,19.925
2176,Chemical Oxygen Demand (Cr),2009-02,2009,18.743333333333332
2177,Chemical Oxygen Demand (Cr),2009-03,2009,21.70625
2178,Chemical Oxygen Demand (Cr),2009-04,2009,23.190869565217387
2179,Chemical Oxygen Demand (Cr),2009-05,2009,20.578333333333333
2180,Chemical Oxygen Demand (Cr),2009-06,2009,22.267916666666668
2181,Chemical Oxygen Demand (Cr),2009-07,2009,21.622500000000006
2182,Chemical Oxygen Demand (Cr),2009-08,2009,24.540000000000003
2183,Chemical Oxygen Demand (Cr),2009-09,2009,20.473913043478266
2184,Chemical Oxygen Demand (Cr),2009-10,2009,20.16739130434783
2185,Chemical Oxygen Demand (Cr),2009-11,2009,21.709583333333338
2186,Chemical Oxygen Demand (Cr),2009-12,2009,21.593333333333334
2187,Chemical Oxygen Demand (Cr),2010-01,2010,22.978947368421053
2188,Chemical Oxygen Demand (Cr),2010-02,2010,21.440952380952382
2189,Chemical Oxygen Demand (Cr),2010-03,2010,23.4252380952381
2190,Chemical Oxygen Demand (Cr),2010-04,2010,24.436666666666667
2191,Chemical Oxygen Demand (Cr),2010-05,2010,26.259999999999994
2192,Chemical Oxygen Demand (Cr),2010-06,2010,23.301111111111116
2193,Chemical Oxygen Demand (Cr),2010-07,2010,25.082222222222217
2194,Chemical Oxygen Demand (Cr),2010-08,2010,22.913333333333338
2195,Chemical Oxygen Demand (Cr),2010-09,2010,24.654999999999998
2196,Chemical Oxygen Demand (Cr),2010-10,2010,23.069444444444443
2197,Chemical Oxygen Demand (Cr),2010-11,2010,21.37388888888889
2198,Chemical Oxygen Demand (Cr),2010-12,2010,22.732499999999995
2199,Chemical Oxygen Demand (Cr),2011-01,2011,22.83
2200,Chemical Oxygen Demand (Cr),2011-02,2011,21.091578947368415
2201,Chemical Oxygen Demand (Cr),2011-03,2011,23.605909090909083
2202,Chemical Oxygen Demand (Cr),2011-04,2011,20.550714285714285
2203,Chemical Oxygen Demand (Cr),2011-05,2011,22.6323076923077
2204,Chemical Oxygen Demand (Cr),2011-06,2011,19.95772727272728
2205,Chemical Oxygen Demand (Cr),2011-07,2011,19.360500000000002
2206,Chemical Oxygen Demand (Cr),2011-08,2011,19.904444444444444
2207,Chemical Oxygen Demand (Cr),2011-09,2011,18.095909090909085
2208,Chemical Oxygen Demand (Cr),2011-10,2011,18.389411764705883
2209,Chemical Oxygen Demand (Cr),2011-11,2011,18.45714285714286
2210,Chemical Oxygen Demand (Cr),2011-12,2011,17.636000000000003
2211,Chemical Oxygen Demand (Cr),2012-01,2012,19.572777777777773
2212,Chemical Oxygen Demand (Cr),2012-02,2012,18.442083333333333
2213,Chemical Oxygen Demand (Cr),2012-03,2012,20.383
2214,Chemical Oxygen Demand (Cr),2012-04,2012,19.72947368421053
2215,Chemical Oxygen Demand (Cr),2012-05,2012,21.148500000000002
2216,Chemical Oxygen Demand (Cr),2012-06,2012,21.543125
2217,Chemical Oxygen Demand (Cr),2012-07,2012,26.319999999999997
2218,Chemical Oxygen Demand (Cr),2012-08,2012,25.660769230769233
2219,Chemical Oxygen Demand (Cr),2012-09,2012,21.835909090909084
2220,Chemical Oxygen Demand (Cr),2012-10,2012,20.310952380952383
2221,Chemical Oxygen Demand (Cr),2012-11,2012,21.117894736842107
2222,Chemical Oxygen Demand (Cr),2012-12,2012,25.089333333333336
2223,Chemical Oxygen Demand (Cr),2013-01,2013,24.291666666666668
2224,Chemical Oxygen Demand (Cr),2013-02,2013,22.05388888888889
2225,Chemical Oxygen Demand (Cr),2013-03,2013,24.53833333333334
2226,Chemical Oxygen Demand (Cr),2013-04,2013,24.565000000000005
2227,Chemical Oxygen Demand (Cr),2013-05,2013,23.686666666666667
2228,Chemical Oxygen Demand (Cr),2013-06,2013,36.05333333333332
2229,Chemical Oxygen Demand (Cr),2013-07,2013,40.38599999999999
2230,Chemical Oxygen Demand (Cr),2013-08,2013,20.98666666666667
2231,Chemical Oxygen Demand (Cr),2013-09,2013,25.575055555555554
2232,Chemical Oxygen Demand (Cr),2013-10,2013,21.287777777777777
2233,Chemical Oxygen Demand (Cr),2013-11,2013,20.45631578947368
2234,Chemical Oxygen Demand (Cr),2013-12,2013,21.72444444444444
2235,Chemical Oxygen Demand (Cr),2014-01,2014,17.901666666666667
2236,Chemical Oxygen Demand (Cr),2014-02,2014,18.471666666666668
2237,Chemical Oxygen Demand (Cr),2014-03,2014,25.261666666666667
2238,Chemical Oxygen Demand (Cr),2014-04,2014,16.804000000000006
2239,Chemical Oxygen Demand (Cr),2014-05,2014,21.84421052631579
2240,Chemical Oxygen Demand (Cr),2014-06,2014,20.372428571428575
2241,Chemical Oxygen Demand (Cr),2014-07,2014,18.263333333333335
2242,Chemical Oxygen Demand (Cr),2014-08,2014,21.396000000000004
2243,Chemical Oxygen Demand (Cr),2014-09,2014,23.061230769230768
2244,Chemical Oxygen Demand (Cr),2014-10,2014,16.711434782608695
2245,Chemical Oxygen Demand (Cr),2014-11,2014,15.114478260869559
2246,Chemical Oxygen Demand (Cr),2014-12,2014,16.527882352941173
2247,Chemical Oxygen Demand (Cr),2015-01,2015,23.359444444444442
2248,Chemical Oxygen Demand (Cr),2015-02,2015,23.021875
2249,Chemical Oxygen Demand (Cr),2015-03,2015,30.111666666666665
2250,Chemical Oxygen Demand (Cr),2015-04,2015,21.651125
2251,Chemical Oxygen Demand (Cr),2015-05,2015,17.897222222222222
2252,Chemical Oxygen Demand (Cr),2015-06,2015,20.006611111111113
2253,Chemical Oxygen Demand (Cr),2015-07,2015,26.606555555555552
2254,Chemical Oxygen Demand (Cr),2015-08,2015,16.909388888888884
2255,Chemical Oxygen Demand (Cr),2015-09,2015,22.213217391304347
2256,Chemical Oxygen Demand (Cr),2015-10,2015,20.382777777777775
2257,Chemical Oxygen Demand (Cr),2015-11,2015,19.47875
2258,Chemical Oxygen Demand (Cr),2015-12,2015,17.765555555555558
2259,Chemical Oxygen Demand (Cr),2016-01,2016,18.12
2260,Chemical Oxygen Demand (Cr),2016-02,2016,37.182380952380946
2261,Chemical Oxygen Demand (Cr),2016-03,2016,20.288666666666668
2262,Chemical Oxygen Demand (Cr),2016-04,2016,18.917444444444445
2263,Chemical Oxygen Demand (Cr),2016-05,2016,24.659777777777776
2264,Chemical Oxygen Demand (Cr),2016-06,2016,26.293055555555554
2265,Chemical Oxygen Demand (Cr),2016-07,2016,27.765944444444447
2266,Chemical Oxygen Demand (Cr),2016-08,2016,25.491888888888894
2267,Chemical Oxygen Demand (Cr),2016-09,2016,21.971529411764703
2268,Chemical Oxygen Demand (Cr),2016-10,2016,23.302222222222227
2269,Chemical Oxygen Demand (Cr),2016-11,2016,21.865062500000004
2270,Chemical Oxygen Demand (Cr),2016-12,2016,19.965
2271,Chemical Oxygen Demand (Mn),1998-01,1998,6.300000000000002
2272,Chemical Oxygen Demand (Mn),1998-02,1998,6.520000000000001
2273,Chemical Oxygen Demand (Mn),1998-03,1998,6.312857142857142
2274,Chemical Oxygen Demand (Mn),1998-04,1998,5.027272727272727
2275,Chemical Oxygen Demand (Mn),1998-05,1998,3.7375000000000007
2276,Chemical Oxygen Demand (Mn),1998-06,1998,5.218181818181818
2277,Chemical Oxygen Demand (Mn),1998-07,1998,3.3975
2278,Chemical Oxygen Demand (Mn),1998-08,1998,4.3
2279,Chemical Oxygen Demand (Mn),1998-09,1998,4.1
2280,Chemical Oxygen Demand (Mn),1998-10,1998,4.521428571428571
2281,Chemical Oxygen Demand (Mn),1998-11,1998,6.4821428571428585
2282,Chemical Oxygen Demand (Mn),1998-12,1998,4.599285714285714
2283,Chemical Oxygen Demand (Mn),1999-01,1999,8.354666666666665
2284,Chemical Oxygen Demand (Mn),1999-02,1999,7.0920000000000005
2285,Chemical Oxygen Demand (Mn),1999-03,1999,8.512666666666666
2286,Chemical Oxygen Demand (Mn),1999-04,1999,4.233333333333334
2287,Chemical Oxygen Demand (Mn),1999-05,1999,7.239999999999999
2288,Chemical Oxygen Demand (Mn),1999-06,1999,4.040000000000001
2289,Chemical Oxygen Demand (Mn),1999-07,1999,7.35625
2290,Chemical Oxygen Demand (Mn),1999-08,1999,4.057142857142858
2291,Chemical Oxygen Demand (Mn),1999-09,1999,7.6499999999999995
2292,Chemical Oxygen Demand (Mn),1999-10,1999,4.607142857142856
2293,Chemical Oxygen Demand (Mn),1999-11,1999,8.071428571428573
2294,Chemical Oxygen Demand (Mn),1999-12,1999,8.457142857142857
2295,Chemical Oxygen Demand (Mn),2000-01,2000,7.700000000000001
2296,Chemical Oxygen Demand (Mn),2000-02,2000,7.426666666666666
2297,Chemical Oxygen Demand (Mn),2000-03,2000,7.3
2298,Chemical Oxygen Demand (Mn),2000-04,2000,6.586666666666668
2299,Chemical Oxygen Demand (Mn),2000-05,2000,6.753333333333333
2300,Chemical Oxygen Demand (Mn),2000-06,2000,6.02
2301,Chemical Oxygen Demand (Mn),2000-07,2000,6.4799999999999995
2302,Chemical Oxygen Demand (Mn),2000-08,2000,5.6
2303,Chemical Oxygen Demand (Mn),2000-09,2000,5.713333333333334
2304,Chemical Oxygen Demand (Mn),2000-10,2000,5.133333333333332
2305,Chemical Oxygen Demand (Mn),2000-11,2000,5.759999999999999
2306,Chemical Oxygen Demand (Mn),2000-12,2000,6.2733333333333325
2307,Chemical Oxygen Demand (Mn),2001-01,2001,6.06
2308,Chemical Oxygen Demand (Mn),2001-02,2001,5.325000000000001
2309,Chemical Oxygen Demand (Mn),2001-03,2001,4.853333333333334
2310,Chemical Oxygen Demand (Mn),2001-04,2001,3.533333333333334
2311,Chemical Oxygen Demand (Mn),2001-05,2001,5.1066666666666665
2312,Chemical Oxygen Demand (Mn),2001-06,2001,3.353333333333333
2313,Chemical Oxygen Demand (Mn),2001-07,2001,5.173333333333334
2314,Chemical Oxygen Demand (Mn),2001-08,2001,4.2266666666666675
2315,Chemical Oxygen Demand (Mn),2001-09,2001,5.72
2316,Chemical Oxygen Demand (Mn),2001-10,2001,7.625
2317,Chemical Oxygen Demand (Mn),2001-11,2001,4.888181818181819
2318,Chemical Oxygen Demand (Mn),2001-12,2001,5.867
2319,Chemical Oxygen Demand (Mn),2002-01,2002,4.366666666666667
2320,Chemical Oxygen Demand (Mn),2002-02,2002,6.778571428571428
2321,Chemical Oxygen Demand (Mn),2002-03,2002,6.467777777777777
2322,Chemical Oxygen Demand (Mn),2002-04,2002,5.693333333333333
2323,Chemical Oxygen Demand (Mn),2002-05,2002,5.980952380952381
2324,Chemical Oxygen Demand (Mn),2002-06,2002,5.442857142857145
2325,Chemical Oxygen Demand (Mn),2002-07,2002,5.8238095238095235
2326,Chemical Oxygen Demand (Mn),2002-08,2002,5.647619047619047
2327,Chemical Oxygen Demand (Mn),2002-09,2002,5.841666666666668
2328,Chemical Oxygen Demand (Mn),2002-10,2002,5.778787878787878
2329,Chemical Oxygen Demand (Mn),2002-11,2002,5.8187500000000005
2330,Chemical Oxygen Demand (Mn),2002-12,2002,6.752380952380953
2331,Chemical Oxygen Demand (Mn),2003-01,2003,9.371428571428572
2332,Chemical Oxygen Demand (Mn),2003-02,2003,5.1
2333,Chemical Oxygen Demand (Mn),2003-03,2003,5.617894736842106
2334,Chemical Oxygen Demand (Mn),2003-04,2003,6.661904761904763
2335,Chemical Oxygen Demand (Mn),2003-05,2003,6.7647619047619045
2336,Chemical Oxygen Demand (Mn),2003-06,2003,4.099047619047619
2337,Chemical Oxygen Demand (Mn),2003-07,2003,4.395714285714286
2338,Chemical Oxygen Demand (Mn),2003-08,2003,4.575000000000001
2339,Chemical Oxygen Demand (Mn),2003-09,2003,4.584666666666667
2340,Chemical Oxygen Demand (Mn),2003-10,2003,6.099523809523809
2341,Chemical Oxygen Demand (Mn),2003-11,2003,3.9805555555555565
2342,Chemical Oxygen Demand (Mn),2003-12,2003,5.267142857142857
2343,Chemical Oxygen Demand (Mn),2004-01,2004,5.289230769230769
2344,Chemical Oxygen Demand (Mn),2004-02,2004,4.128
2345,Chemical Oxygen Demand (Mn),2004-03,2004,4.170952380952381
2346,Chemical Oxygen Demand (Mn),2004-04,2004,4.881875000000001
2347,Chemical Oxygen Demand (Mn),2004-05,2004,6.573333333333334
2348,Chemical Oxygen Demand (Mn),2004-06,2004,4.573333333333332
2349,Chemical Oxygen Demand (Mn),2004-07,2004,7.108333333333334
2350,Chemical Oxygen Demand (Mn),2004-08,2004,4.958333333333332
2351,Chemical Oxygen Demand (Mn),2004-09,2004,4.591111111111111
2352,Chemical Oxygen Demand (Mn),2004-10,2004,4.032222222222223
2353,Chemical Oxygen Demand (Mn),2004-11,2004,5.247
2354,Chemical Oxygen Demand (Mn),2004-12,2004,4.200625
2355,Chemical Oxygen Demand (Mn),2005-01,2005,4.426666666666667
2356,Chemical Oxygen Demand (Mn),2005-02,2005,4.93111111111111
2357,Chemical Oxygen Demand (Mn),2005-03,2005,4.692380952380951
2358,Chemical Oxygen Demand (Mn),2005-04,2005,4.782222222222222
2359,Chemical Oxygen Demand (Mn),2005-05,2005,4.308333333333334
2360,Chemical Oxygen Demand (Mn),2005-06,2005,6.26
2361,Chemical Oxygen Demand (Mn),2005-07,2005,4.69047619047619
2362,Chemical Oxygen Demand (Mn),2005-08,2005,3.906666666666667
2363,Chemical Oxygen Demand (Mn),2005-09,2005,4.2609523809523795
2364,Chemical Oxygen Demand (Mn),2005-10,2005,3.0423809523809533
2365,Chemical Oxygen Demand (Mn),2005-11,2005,3.412857142857143
2366,Chemical Oxygen Demand (Mn),2005-12,2005,3.6647619047619044
2367,Chemical Oxygen Demand (Mn),2006-01,2006,3.888095238095239
2368,Chemical Oxygen Demand (Mn),2006-02,2006,4.070952380952382
2369,Chemical Oxygen Demand (Mn),2006-03,2006,4.33190476190476
2370,Chemical Oxygen Demand (Mn),2006-04,2006,4.25047619047619
2371,Chemical Oxygen Demand (Mn),2006-05,2006,5.740952380952381
2372,Chemical Oxygen Demand (Mn),2006-06,2006,4.758571428571429
2373,Chemical Oxygen Demand (Mn),2006-07,2006,4.475
2374,Chemical Oxygen Demand (Mn),2006-08,2006,4.495555555555556
2375,Chemical Oxygen Demand (Mn),2006-09,2006,3.7777777777777786
2376,Chemical Oxygen Demand (Mn),2006-10,2006,3.3473684210526318
2377,Chemical Oxygen Demand (Mn),2006-11,2006,4.2733333333333325
2378,Chemical Oxygen Demand (Mn),2006-12,2006,4.404666666666667
2379,Chemical Oxygen Demand (Mn),2007-01,2007,3.423333333333334
2380,Chemical Oxygen Demand (Mn),2007-02,2007,4.258666666666667
2381,Chemical Oxygen Demand (Mn),2007-03,2007,5.0145
2382,Chemical Oxygen Demand (Mn),2007-04,2007,5.077500000000001
2383,Chemical Oxygen Demand (Mn),2007-05,2007,4.364444444444445
2384,Chemical Oxygen Demand (Mn),2007-06,2007,3.8838888888888885
2385,Chemical Oxygen Demand (Mn),2007-07,2007,3.5144444444444445
2386,Chemical Oxygen Demand (Mn),2007-08,2007,4.322857142857143
2387,Chemical Oxygen Demand (Mn),2007-09,2007,5.341333333333334
2388,Chemical Oxygen Demand (Mn),2007-10,2007,4.358461538461539
2389,Chemical Oxygen Demand (Mn),2007-11,2007,4.24375
2390,Chemical Oxygen Demand (Mn),2007-12,2007,4.1
2391,Chemical Oxygen Demand (Mn),2008-01,2008,3.8171428571428576
2392,Chemical Oxygen Demand (Mn),2008-02,2008,3.917692307692308
2393,Chemical Oxygen Demand (Mn),2008-03,2008,4.750666666666667
2394,Chemical Oxygen Demand (Mn),2008-04,2008,5.063333333333333
2395,Chemical Oxygen Demand (Mn),2008-05,2008,4.371999999999999
2396,Chemical Oxygen Demand (Mn),2008-06,2008,4.151666666666667
2397,Chemical Oxygen Demand (Mn),2008-07,2008,3.1733333333333333
2398,Chemical Oxygen Demand (Mn),2008-08,2008,2.9187499999999997
2399,Chemical Oxygen Demand (Mn),2008-09,2008,3.7352631578947375
2400,Chemical Oxygen Demand (Mn),2008-10,2008,3.197083333333333
2401,Chemical Oxygen Demand (Mn),2008-11,2008,3.5811111111111114
2402,Chemical Oxygen Demand (Mn),2008-12,2008,3.705294117647059
2403,Chemical Oxygen Demand (Mn),2009-01,2009,3.785263157894736
2404,Chemical Oxygen Demand (Mn),2009-02,2009,3.5085714285714276
2405,Chemical Oxygen Demand (Mn),2009-03,2009,5.615714285714286
2406,Chemical Oxygen Demand (Mn),2009-04,2009,4.126666666666666
2407,Chemical Oxygen Demand (Mn),2009-05,2009,4.024761904761904
2408,Chemical Oxygen Demand (Mn),2009-06,2009,4.570952380952381
2409,Chemical Oxygen Demand (Mn),2009-07,2009,3.8842857142857152
2410,Chemical Oxygen Demand (Mn),2009-08,2009,4.307777777777776
2411,Chemical Oxygen Demand (Mn),2009-09,2009,4.099130434782609
2412,Chemical Oxygen Demand (Mn),2009-10,2009,3.5665
2413,Chemical Oxygen Demand (Mn),2009-11,2009,3.5877777777777777
2414,Chemical Oxygen Demand (Mn),2009-12,2009,3.8594444444444442
2415,Chemical Oxygen Demand (Mn),2010-01,2010,4.265000000000001
2416,Chemical Oxygen Demand (Mn),2010-02,2010,3.7835294117647065
2417,Chemical Oxygen Demand (Mn),2010-03,2010,3.2735
2418,Chemical Oxygen Demand (Mn),2010-04,2010,4.7047058823529415
2419,Chemical Oxygen Demand (Mn),2010-05,2010,4.125294117647059
2420,Chemical Oxygen Demand (Mn),2010-06,2010,4.005294117647059
2421,Chemical Oxygen Demand (Mn),2010-07,2010,3.8258823529411767
