id,chemical,year,location,value
15265,Chlorides,1999-07,Sakda,37.75
15266,Chlorides,1999-07,Somchair,72.4
15267,Chlorides,1999-08,Boonsri,25.5
15268,Chlorides,1999-08,Busarakhan,53.2
15269,Chlorides,1999-08,Chai,28.933333333333334
15270,Chlorides,1999-08,Kannika,41.4
15271,Chlorides,1999-08,Kohsoom,74.0
15272,Chlorides,1999-08,Sakda,41.06666666666667
15273,Chlorides,1999-08,Somchair,76.0
15274,Chlorides,1999-09,Boonsri,22.9
15275,Chlorides,1999-09,Busarakhan,78.1
15276,Chlorides,1999-09,Chai,28.0
15277,Chlorides,1999-09,Kannika,49.70000000000001
15278,Chlorides,1999-09,Kohsoom,108.0
15279,Chlorides,1999-09,Sakda,44.0
15280,Chlorides,1999-09,Somchair,35.5
15281,Chlorides,1999-10,Boonsri,22.0
15282,Chlorides,1999-10,Busarakhan,72.3
15283,Chlorides,1999-10,Chai,41.56666666666667
15284,Chlorides,1999-10,Kannika,41.4
15285,Chlorides,1999-10,Kohsoom,130.4
15286,Chlorides,1999-10,Sakda,41.1
15287,Chlorides,1999-10,Somchair,76.6
15288,Chlorides,1999-11,Boonsri,14.85
15289,Chlorides,1999-11,Busarakhan,63.9
15290,Chlorides,1999-11,Chai,30.766666666666666
15291,Chlorides,1999-11,Kannika,28.399999999999995
15292,Chlorides,1999-11,Kohsoom,57.0
15293,Chlorides,1999-11,Sakda,23.680000000000003
15294,Chlorides,1999-11,Somchair,99.4
15295,Chlorides,1999-12,Boonsri,20.6
15296,Chlorides,1999-12,Busarakhan,156.2
15297,Chlorides,1999-12,Chai,33.13333333333333
15298,Chlorides,1999-12,Kannika,40.233333333333334
15299,Chlorides,1999-12,Kohsoom,78.0
15300,Chlorides,1999-12,Sakda,37.86666666666667
15301,Chlorides,1999-12,Somchair,92.3
15302,Chlorides,2000-01,Boonsri,21.3
15303,Chlorides,2000-01,Busarakhan,157.8
15304,Chlorides,2000-01,Chai,45.333333333333336
15305,Chlorides,2000-01,Kannika,50.166666666666664
15306,Chlorides,2000-01,Kohsoom,71.0
15307,Chlorides,2000-01,Sakda,43.0
15308,Chlorides,2000-01,Somchair,93.2
15309,Chlorides,2000-02,Boonsri,22.633333333333336
15310,Chlorides,2000-02,Busarakhan,143.4
15311,Chlorides,2000-02,Chai,43.0
15312,Chlorides,2000-02,Kannika,47.800000000000004
15313,Chlorides,2000-02,Kohsoom,60.0
15314,Chlorides,2000-02,Sakda,47.73333333333333
15315,Chlorides,2000-02,Somchair,71.7
15316,Chlorides,2000-03,Boonsri,19.900000000000002
15317,Chlorides,2000-03,Busarakhan,86.1
15318,Chlorides,2000-03,Chai,45.4
15319,Chlorides,2000-03,Kannika,52.56666666666666
15320,Chlorides,2000-03,Kohsoom,57.0
15321,Chlorides,2000-03,Sakda,54.93333333333334
15322,Chlorides,2000-03,Somchair,64.5
15323,Chlorides,2000-04,Boonsri,21.766666666666666
15324,Chlorides,2000-04,Busarakhan,83.0
15325,Chlorides,2000-04,Chai,48.199999999999996
15326,Chlorides,2000-04,Kannika,61.23333333333333
15327,Chlorides,2000-04,Kohsoom,67.0
15328,Chlorides,2000-04,Sakda,59.5
15329,Chlorides,2000-04,Somchair,96.0
15330,Chlorides,2000-05,Boonsri,18.8
15331,Chlorides,2000-05,Busarakhan,78.1
15332,Chlorides,2000-05,Chai,23.666666666666668
15333,Chlorides,2000-05,Kannika,32.0
15334,Chlorides,2000-05,Kohsoom,64.0
15335,Chlorides,2000-05,Sakda,33.0
15336,Chlorides,2000-05,Somchair,112.4
15337,Chlorides,2000-06,Boonsri,22.7
15338,Chlorides,2000-06,Busarakhan,38.3
15339,Chlorides,2000-06,Chai,32.800000000000004
15340,Chlorides,2000-06,Kannika,40.5
15341,Chlorides,2000-06,Kohsoom,42.0
15342,Chlorides,2000-06,Sakda,40.800000000000004
15343,Chlorides,2000-06,Somchair,59.5
15344,Chlorides,2000-07,Boonsri,21.066666666666666
15345,Chlorides,2000-07,Busarakhan,34.1
15346,Chlorides,2000-07,Chai,29.566666666666666
15347,Chlorides,2000-07,Kannika,34.1
15348,Chlorides,2000-07,Kohsoom,39.0
15349,Chlorides,2000-07,Sakda,34.1
15350,Chlorides,2000-07,Somchair,34.1
15351,Chlorides,2000-08,Boonsri,24.333333333333332
15352,Chlorides,2000-08,Busarakhan,47.5
15353,Chlorides,2000-08,Chai,28.133333333333336
15354,Chlorides,2000-08,Kannika,30.566666666666666
15355,Chlorides,2000-08,Kohsoom,79.9
15356,Chlorides,2000-08,Sakda,30.96666666666667
15357,Chlorides,2000-08,Somchair,63.1
15358,Chlorides,2000-09,Boonsri,27.099999999999998
15359,Chlorides,2000-09,Busarakhan,73.7
15360,Chlorides,2000-09,Chai,29.03333333333333
15361,Chlorides,2000-09,Kannika,42.4
15362,Chlorides,2000-09,Kohsoom,46.0
15363,Chlorides,2000-09,Sakda,35.666666666666664
15364,Chlorides,2000-09,Somchair,87.1
15365,Chlorides,2000-10,Boonsri,21.5
15366,Chlorides,2000-10,Busarakhan,62.4
15367,Chlorides,2000-10,Chai,31.066666666666666
15368,Chlorides,2000-10,Kannika,38.06666666666667
15369,Chlorides,2000-10,Kohsoom,69.5
15370,Chlorides,2000-10,Sakda,38.766666666666666
15371,Chlorides,2000-10,Somchair,91.0
15372,Chlorides,2000-11,Boonsri,15.700000000000001
15373,Chlorides,2000-11,Busarakhan,61.5
15374,Chlorides,2000-11,Chai,30.03333333333333
15375,Chlorides,2000-11,Kannika,37.1
15376,Chlorides,2000-11,Kohsoom,71.0
15377,Chlorides,2000-11,Sakda,37.1
15378,Chlorides,2000-11,Somchair,90.4
15379,Chlorides,2000-12,Boonsri,20.066666666666666
15380,Chlorides,2000-12,Busarakhan,48.7
15381,Chlorides,2000-12,Chai,37.1
15382,Chlorides,2000-12,Kannika,39.43333333333333
15383,Chlorides,2000-12,Kohsoom,57.0
15384,Chlorides,2000-12,Sakda,37.03333333333333
15385,Chlorides,2000-12,Somchair,69.6
15386,Chlorides,2001-01,Boonsri,18.26666666666667
15387,Chlorides,2001-01,Busarakhan,41.3
15388,Chlorides,2001-01,Chai,27.26666666666667
15389,Chlorides,2001-01,Kannika,41.3
15390,Chlorides,2001-01,Kohsoom,74.0
15391,Chlorides,2001-01,Sakda,34.4
15392,Chlorides,2001-01,Somchair,62.0
15393,Chlorides,2001-02,Busarakhan,89.6
15394,Chlorides,2001-02,Chai,36.766666666666666
15395,Chlorides,2001-02,Kannika,35.733333333333334
15396,Chlorides,2001-02,Kohsoom,64.0
15397,Chlorides,2001-02,Sakda,39.03333333333333
15398,Chlorides,2001-02,Somchair,82.7
15399,Chlorides,2001-03,Boonsri,18.466666666666665
15400,Chlorides,2001-03,Busarakhan,48.2
15401,Chlorides,2001-03,Chai,34.5
15402,Chlorides,2001-03,Kannika,34.5
15403,Chlorides,2001-03,Kohsoom,50.0
15404,Chlorides,2001-03,Sakda,39.03333333333333
15405,Chlorides,2001-03,Somchair,68.9
15406,Chlorides,2001-04,Boonsri,20.333333333333332
15407,Chlorides,2001-04,Busarakhan,45.4
15408,Chlorides,2001-04,Chai,31.46666666666667
15409,Chlorides,2001-04,Kannika,34.46666666666667
15410,Chlorides,2001-04,Kohsoom,55.3
15411,Chlorides,2001-04,Sakda,34.0
15412,Chlorides,2001-04,Somchair,95.0
15413,Chlorides,2001-05,Boonsri,18.5
15414,Chlorides,2001-05,Busarakhan,41.3
15415,Chlorides,2001-05,Chai,33.36666666666667
15416,Chlorides,2001-05,Kannika,32.1
15417,Chlorides,2001-05,Kohsoom,66.0
15418,Chlorides,2001-05,Sakda,29.8
15419,Chlorides,2001-05,Somchair,62.0
15420,Chlorides,2001-06,Boonsri,23.133333333333336
15421,Chlorides,2001-06,Busarakhan,44.0
15422,Chlorides,2001-06,Chai,25.166666666666668
15423,Chlorides,2001-06,Kannika,34.333333333333336
15424,Chlorides,2001-06,Kohsoom,69.5
15425,Chlorides,2001-06,Sakda,33.3
15426,Chlorides,2001-06,Somchair,58.1
15427,Chlorides,2001-07,Boonsri,22.5
15428,Chlorides,2001-07,Busarakhan,41.6
15429,Chlorides,2001-07,Chai,34.6
15430,Chlorides,2001-07,Kannika,30.0
15431,Chlorides,2001-07,Kohsoom,58.0
15432,Chlorides,2001-07,Sakda,27.7
15433,Chlorides,2001-07,Somchair,55.4
15434,Chlorides,2001-08,Boonsri,17.96666666666667
15435,Chlorides,2001-08,Busarakhan,47.0
15436,Chlorides,2001-08,Chai,26.46666666666667
15437,Chlorides,2001-08,Kannika,29.400000000000002
15438,Chlorides,2001-08,Kohsoom,75.1
15439,Chlorides,2001-08,Sakda,29.100000000000005
15440,Chlorides,2001-08,Somchair,59.5
15441,Chlorides,2001-09,Boonsri,23.633333333333336
15442,Chlorides,2001-09,Busarakhan,55.1
15443,Chlorides,2001-09,Chai,29.8
15444,Chlorides,2001-09,Kannika,33.800000000000004
15445,Chlorides,2001-09,Kohsoom,78.0
15446,Chlorides,2001-09,Sakda,36.6
15447,Chlorides,2001-09,Somchair,68.9
15448,Chlorides,2001-10,Boonsri,25.46666666666667
15449,Chlorides,2001-10,Kohsoom,57.0
15450,Chlorides,2001-11,Busarakhan,48.24
15451,Chlorides,2001-11,Chai,36.699999999999996
15452,Chlorides,2001-11,Kannika,41.330000000000005
15453,Chlorides,2001-11,Sakda,43.64666666666667
15454,Chlorides,2001-11,Somchair,62.03
15455,Chlorides,2001-12,Boonsri,25.7
15456,Chlorides,2001-12,Kannika,43.6
15457,Chlorides,2001-12,Kohsoom,64.0
15458,Chlorides,2001-12,Sakda,45.9
15459,Chlorides,2002-01,Busarakhan,52.666666666666664
15460,Chlorides,2002-01,Kannika,31.833333333333332
15461,Chlorides,2002-01,Sakda,40.83333333333333
15462,Chlorides,2002-02,Boonsri,23.266666666666666
15463,Chlorides,2002-02,Busarakhan,55.1
15464,Chlorides,2002-02,Chai,34.26666666666667
15465,Chlorides,2002-02,Kannika,38.63333333333333
15466,Chlorides,2002-02,Sakda,43.166666666666664
15467,Chlorides,2002-02,Somchair,103.3
15468,Chlorides,2002-03,Boonsri,19.373333333333335
15469,Chlorides,2002-03,Busarakhan,61.8
15470,Chlorides,2002-03,Chai,30.383333333333336
15471,Chlorides,2002-03,Kannika,38.43333333333333
15472,Chlorides,2002-03,Kohsoom,85.0
15473,Chlorides,2002-03,Sakda,38.266666666666666
15474,Chlorides,2002-03,Somchair,94.6
15475,Chlorides,2002-04,Boonsri,16.833333333333336
15476,Chlorides,2002-04,Busarakhan,75.9
15477,Chlorides,2002-04,Chai,35.36666666666667
15478,Chlorides,2002-04,Kannika,40.43333333333333
15479,Chlorides,2002-04,Kohsoom,60.0
15480,Chlorides,2002-04,Sakda,40.43333333333333
15481,Chlorides,2002-04,Somchair,83.5
15482,Chlorides,2002-05,Boonsri,18.366666666666667
15483,Chlorides,2002-05,Busarakhan,40.9
15484,Chlorides,2002-05,Chai,45.48333333333333
15485,Chlorides,2002-05,Kannika,29.566666666666666
15486,Chlorides,2002-05,Kohsoom,64.0
15487,Chlorides,2002-05,Sakda,27.26666666666667
15488,Chlorides,2002-05,Somchair,81.9
15489,Chlorides,2002-06,Boonsri,21.666666666666668
15490,Chlorides,2002-06,Busarakhan,40.9
15491,Chlorides,2002-06,Chai,27.3
15492,Chlorides,2002-06,Kannika,34.1
15493,Chlorides,2002-06,Kohsoom,53.0
15494,Chlorides,2002-06,Sakda,31.76666666666667
15495,Chlorides,2002-06,Somchair,88.7
15496,Chlorides,2002-07,Boonsri,23.13333333333333
15497,Chlorides,2002-07,Busarakhan,47.7
15498,Chlorides,2002-07,Chai,34.1
15499,Chlorides,2002-07,Kannika,38.63333333333333
15500,Chlorides,2002-07,Kohsoom,46.0
15501,Chlorides,2002-07,Sakda,79.60000000000001
15502,Chlorides,2002-07,Somchair,102.3
15503,Chlorides,2002-08,Boonsri,19.233333333333334
15504,Chlorides,2002-08,Busarakhan,50.1
15505,Chlorides,2002-08,Chai,36.916666666666664
15506,Chlorides,2002-08,Kannika,38.20666666666666
15507,Chlorides,2002-08,Kohsoom,57.0
15508,Chlorides,2002-08,Sakda,35.8
15509,Chlorides,2002-08,Somchair,107.5
15510,Chlorides,2002-09,Boonsri,25.044444444444444
15511,Chlorides,2002-09,Busarakhan,100.3
15512,Chlorides,2002-09,Chai,35.63333333333333
15513,Chlorides,2002-09,Kannika,32.23333333333334
15514,Chlorides,2002-09,Kohsoom,71.0
15515,Chlorides,2002-09,Sakda,113.60000000000001
15516,Chlorides,2002-09,Somchair,143.4
15517,Chlorides,2002-10,Boonsri,20.95
15518,Chlorides,2002-10,Busarakhan,37.95
15519,Chlorides,2002-10,Chai,41.63333333333333
15520,Chlorides,2002-10,Kannika,31.266666666666666
15521,Chlorides,2002-10,Kohsoom,66.8
15522,Chlorides,2002-10,Sakda,33.483333333333334
15523,Chlorides,2002-10,Somchair,40.4
15524,Chlorides,2002-11,Boonsri,20.916666666666668
15525,Chlorides,2002-11,Chai,33.13333333333333
15526,Chlorides,2002-11,Kannika,35.5
15527,Chlorides,2002-11,Kohsoom,89.0
15528,Chlorides,2002-11,Sakda,33.166666666666664
15529,Chlorides,2002-12,Boonsri,22.633333333333336
15530,Chlorides,2002-12,Busarakhan,63.9
15531,Chlorides,2002-12,Chai,29.566666666666666
15532,Chlorides,2002-12,Kannika,28.400000000000002
15533,Chlorides,2002-12,Kohsoom,78.0
15534,Chlorides,2002-12,Sakda,35.5
15535,Chlorides,2002-12,Somchair,120.7
15536,Chlorides,2003-01,Boonsri,20.2
15537,Chlorides,2003-01,Busarakhan,50.4
15538,Chlorides,2003-01,Chai,26.816666666666666
15539,Chlorides,2003-01,Kannika,36.0
15540,Chlorides,2003-01,Kohsoom,67.5
15541,Chlorides,2003-01,Sakda,38.4
15542,Chlorides,2003-01,Somchair,108.1
15543,Chlorides,2003-02,Boonsri,24.099999999999998
15544,Chlorides,2003-02,Busarakhan,57.6
15545,Chlorides,2003-02,Chai,34.666666666666664
15546,Chlorides,2003-02,Kannika,31.2
15547,Chlorides,2003-02,Kohsoom,78.1
15548,Chlorides,2003-02,Sakda,28.8
15549,Chlorides,2003-02,Somchair,137.0
15550,Chlorides,2003-03,Boonsri,20.8
15551,Chlorides,2003-03,Busarakhan,56.8
15552,Chlorides,2003-03,Chai,27.41666666666667
15553,Chlorides,2003-03,Kannika,28.8
15554,Chlorides,2003-03,Kohsoom,64.0
15555,Chlorides,2003-03,Sakda,26.400000000000002
15556,Chlorides,2003-03,Somchair,85.2
15557,Chlorides,2003-04,Boonsri,17.51666666666667
15558,Chlorides,2003-04,Busarakhan,56.8
15559,Chlorides,2003-04,Chai,36.68333333333333
15560,Chlorides,2003-04,Kannika,33.13333333333333
15561,Chlorides,2003-04,Kohsoom,56.8
15562,Chlorides,2003-04,Sakda,26.03333333333333
15563,Chlorides,2003-04,Somchair,99.4
15564,Chlorides,2003-05,Boonsri,18.756666666666664
15565,Chlorides,2003-05,Busarakhan,49.7
15566,Chlorides,2003-05,Chai,26.03333333333333
15567,Chlorides,2003-05,Kannika,26.03333333333333
15568,Chlorides,2003-05,Kohsoom,71.0
15569,Chlorides,2003-05,Sakda,33.13333333333333
15570,Chlorides,2003-05,Somchair,120.7
15571,Chlorides,2003-06,Boonsri,18.325
15572,Chlorides,2003-06,Busarakhan,42.6
15573,Chlorides,2003-06,Chai,39.050000000000004
15574,Chlorides,2003-06,Kannika,35.5
15575,Chlorides,2003-06,Kohsoom,60.3
15576,Chlorides,2003-06,Sakda,35.5
15577,Chlorides,2003-06,Somchair,63.9
15578,Chlorides,2003-07,Boonsri,18.605000000000004
15579,Chlorides,2003-07,Busarakhan,35.5
15580,Chlorides,2003-07,Chai,22.48333333333333
15581,Chlorides,2003-07,Kannika,33.13333333333333
15582,Chlorides,2003-07,Kohsoom,49.7
15583,Chlorides,2003-07,Sakda,33.13333333333333
15584,Chlorides,2003-07,Somchair,42.6
15585,Chlorides,2003-08,Boonsri,18.566666666666666
15586,Chlorides,2003-08,Busarakhan,49.7
15587,Chlorides,2003-08,Chai,29.583333333333332
15588,Chlorides,2003-08,Kannika,30.766666666666666
15589,Chlorides,2003-08,Kohsoom,56.8
15590,Chlorides,2003-08,Sakda,30.766666666666666
15591,Chlorides,2003-08,Somchair,56.8
15592,Chlorides,2003-09,Boonsri,23.333333333333332
15593,Chlorides,2003-09,Busarakhan,36.5
15594,Chlorides,2003-09,Chai,31.633333333333336
15595,Chlorides,2003-09,Kannika,34.06666666666667
15596,Chlorides,2003-09,Kohsoom,64.0
15597,Chlorides,2003-09,Sakda,34.06666666666667
15598,Chlorides,2003-09,Somchair,43.9
15599,Chlorides,2003-10,Boonsri,21.27
15600,Chlorides,2003-10,Busarakhan,43.9
15601,Chlorides,2003-10,Chai,30.681666666666672
15602,Chlorides,2003-10,Kannika,36.5
15603,Chlorides,2003-10,Kohsoom,49.7
15604,Chlorides,2003-10,Sakda,38.96666666666667
15605,Chlorides,2003-10,Somchair,36.5
15606,Chlorides,2003-11,Boonsri,23.22
15607,Chlorides,2003-11,Busarakhan,58.5
15608,Chlorides,2003-11,Chai,40.2
15609,Chlorides,2003-11,Kannika,48.73333333333333
15610,Chlorides,2003-11,Kohsoom,42.0
15611,Chlorides,2003-11,Sakda,41.43333333333334
15612,Chlorides,2003-11,Somchair,65.8
15613,Chlorides,2003-12,Boonsri,22.23
15614,Chlorides,2003-12,Busarakhan,58.5
15615,Chlorides,2003-12,Chai,25.549999999999997
15616,Chlorides,2003-12,Kannika,26.03333333333333
15617,Chlorides,2003-12,Kohsoom,56.8
15618,Chlorides,2003-12,Sakda,30.766666666666666
15619,Chlorides,2003-12,Somchair,65.8
15620,Chlorides,2004-01,Boonsri,26.5075
15621,Chlorides,2004-01,Busarakhan,56.8
15622,Chlorides,2004-01,Chai,31.950000000000003
15623,Chlorides,2004-01,Kohsoom,78.0
15624,Chlorides,2004-01,Sakda,40.23333333333333
15625,Chlorides,2004-01,Somchair,71.0
15626,Chlorides,2004-02,Boonsri,19.649999999999995
15627,Chlorides,2004-02,Busarakhan,49.7
15628,Chlorides,2004-02,Chai,43.78333333333333
15629,Chlorides,2004-02,Kannika,40.23333333333333
15630,Chlorides,2004-02,Kohsoom,67.4
15631,Chlorides,2004-02,Sakda,37.86666666666667
15632,Chlorides,2004-03,Boonsri,22.968333333333334
15633,Chlorides,2004-03,Busarakhan,42.6
15634,Chlorides,2004-03,Chai,35.5
15635,Chlorides,2004-03,Kannika,36.9
15636,Chlorides,2004-03,Kohsoom,53.0
15637,Chlorides,2004-03,Sakda,34.43333333333334
15638,Chlorides,2004-03,Somchair,56.8
15639,Chlorides,2004-04,Boonsri,20.66333333333333
15640,Chlorides,2004-04,Busarakhan,44.3
15641,Chlorides,2004-04,Chai,27.03333333333333
15642,Chlorides,2004-04,Kannika,27.03333333333333
15643,Chlorides,2004-04,Kohsoom,60.3
15644,Chlorides,2004-04,Sakda,27.03333333333333
15645,Chlorides,2004-04,Somchair,51.7
15646,Chlorides,2004-05,Boonsri,18.566666666666666
15647,Chlorides,2004-05,Busarakhan,42.1
15648,Chlorides,2004-05,Chai,21.0
15649,Chlorides,2004-05,Kannika,30.433333333333337
15650,Chlorides,2004-05,Kohsoom,53.0
15651,Chlorides,2004-05,Sakda,35.1
15652,Chlorides,2004-05,Somchair,42.1
15653,Chlorides,2004-06,Boonsri,19.566666666666666
15654,Chlorides,2004-06,Busarakhan,60.8
15655,Chlorides,2004-06,Chai,27.0
15656,Chlorides,2004-06,Kannika,22.46666666666667
15657,Chlorides,2004-06,Kohsoom,63.9
15658,Chlorides,2004-06,Sakda,27.0
15659,Chlorides,2004-06,Somchair,54.0
15660,Chlorides,2004-07,Boonsri,20.72
15661,Chlorides,2004-07,Busarakhan,47.3
15662,Chlorides,2004-07,Chai,36.03333333333333
15663,Chlorides,2004-07,Kannika,38.266666666666666
15664,Chlorides,2004-07,Kohsoom,49.7
15665,Chlorides,2004-07,Sakda,33.8
15666,Chlorides,2004-07,Somchair,54.0
15667,Chlorides,2004-08,Boonsri,18.683333333333334
15668,Chlorides,2004-08,Busarakhan,40.1
15669,Chlorides,2004-08,Chai,31.233333333333334
15670,Chlorides,2004-08,Kannika,45.26666666666667
15671,Chlorides,2004-08,Kohsoom,60.2
15672,Chlorides,2004-08,Sakda,37.96666666666667
15673,Chlorides,2004-08,Somchair,53.6
15674,Chlorides,2004-09,Boonsri,20.678333333333335
15675,Chlorides,2004-09,Busarakhan,60.2
15676,Chlorides,2004-09,Chai,33.4
15677,Chlorides,2004-09,Kannika,29.566666666666666
15678,Chlorides,2004-09,Kohsoom,53.2
15679,Chlorides,2004-09,Sakda,31.833333333333332
15680,Chlorides,2004-09,Somchair,46.8
15681,Chlorides,2004-10,Boonsri,20.733333333333334
15682,Chlorides,2004-10,Busarakhan,61.4
15683,Chlorides,2004-10,Chai,29.566666666666666
15684,Chlorides,2004-10,Kannika,31.833333333333332
15685,Chlorides,2004-10,Kohsoom,46.0
15686,Chlorides,2004-10,Sakda,29.566666666666666
15687,Chlorides,2004-10,Somchair,81.9
15688,Chlorides,2004-11,Boonsri,17.655
15689,Chlorides,2004-11,Chai,27.5
15690,Chlorides,2004-11,Kohsoom,53.3
15691,Chlorides,2004-12,Boonsri,15.815000000000001
15692,Chlorides,2004-12,Busarakhan,27.5
15693,Chlorides,2004-12,Chai,29.8
15694,Chlorides,2004-12,Kannika,29.8
15695,Chlorides,2004-12,Kohsoom,42.5
15696,Chlorides,2004-12,Sakda,27.5
15697,Chlorides,2004-12,Somchair,20.6
15698,Chlorides,2005-01,Boonsri,19.8833335
15699,Chlorides,2005-01,Busarakhan,106.5
15700,Chlorides,2005-01,Chai,35.5
15701,Chlorides,2005-01,Kannika,35.5
15702,Chlorides,2005-01,Kohsoom,53.0
15703,Chlorides,2005-01,Sakda,28.399999999999995
15704,Chlorides,2005-01,Somchair,113.599999
15705,Chlorides,2005-02,Boonsri,25.168333833333335
15706,Chlorides,2005-02,Busarakhan,49.700001
15707,Chlorides,2005-02,Chai,28.399999999999995
15708,Chlorides,2005-02,Kannika,30.766666666666666
15709,Chlorides,2005-02,Kohsoom,60.299999
15710,Chlorides,2005-02,Sakda,35.5
15711,Chlorides,2005-02,Somchair,92.300003
15712,Chlorides,2005-03,Boonsri,22.8733335
15713,Chlorides,2005-03,Busarakhan,71.0
15714,Chlorides,2005-03,Chai,41.416665
15715,Chlorides,2005-03,Kannika,52.066666999999995
15716,Chlorides,2005-03,Kohsoom,78.0
15717,Chlorides,2005-03,Sakda,47.333333333333336
15718,Chlorides,2005-03,Somchair,78.099998
15719,Chlorides,2005-04,Boonsri,22.236666666666668
15720,Chlorides,2005-04,Busarakhan,89.599998
15721,Chlorides,2005-04,Chai,34.400002
15722,Chlorides,2005-04,Kannika,48.19999933333333
15723,Chlorides,2005-04,Kohsoom,56.700001
15724,Chlorides,2005-04,Sakda,45.90000033333333
15725,Chlorides,2005-04,Somchair,82.699997
15726,Chlorides,2005-05,Boonsri,19.078332666666665
15727,Chlorides,2005-05,Busarakhan,82.699997
15728,Chlorides,2005-05,Chai,27.266665666666665
15729,Chlorides,2005-05,Kannika,34.099998
15730,Chlorides,2005-05,Kohsoom,74.5
15731,Chlorides,2005-05,Sakda,34.099998
15732,Chlorides,2005-05,Somchair,82.699997
15733,Chlorides,2005-06,Boonsri,18.996666333333334
15734,Chlorides,2005-06,Busarakhan,55.099998
15735,Chlorides,2005-06,Chai,32.10000133333333
15736,Chlorides,2005-06,Kannika,34.400002
15737,Chlorides,2005-06,Kohsoom,60.299999
15738,Chlorides,2005-06,Sakda,34.400002
15739,Chlorides,2005-06,Somchair,68.900002
15740,Chlorides,2005-07,Boonsri,21.09500033333333
15741,Chlorides,2005-07,Busarakhan,62.029999
15742,Chlorides,2005-07,Chai,42.761666833333344
15743,Chlorides,2005-07,Kannika,45.90000033333333
15744,Chlorides,2005-07,Kohsoom,67.400002
15745,Chlorides,2005-07,Sakda,66.53333533333334
15746,Chlorides,2005-07,Somchair,75.800003
15747,Chlorides,2005-08,Boonsri,24.876666500000002
15748,Chlorides,2005-08,Busarakhan,59.099998
15749,Chlorides,2005-08,Chai,45.566666999999995
15750,Chlorides,2005-08,Kannika,44.966665666666664
15751,Chlorides,2005-08,Kohsoom,56.799999
15752,Chlorides,2005-08,Sakda,73.366666
15753,Chlorides,2005-08,Somchair,72.300003
15754,Chlorides,2005-09,Boonsri,23.801666666666666
15755,Chlorides,2005-09,Busarakhan,92.300003
15756,Chlorides,2005-09,Chai,54.433333833333336
15757,Chlorides,2005-09,Kannika,47.333333333333336
15758,Chlorides,2005-09,Kohsoom,53.200001
15759,Chlorides,2005-09,Sakda,71.0
15760,Chlorides,2005-09,Somchair,99.400002
15761,Chlorides,2005-10,Boonsri,26.518333166666665
15762,Chlorides,2005-10,Busarakhan,133.5
15763,Chlorides,2005-10,Chai,56.20000099999999
15764,Chlorides,2005-10,Kannika,48.46666733333333
15765,Chlorides,2005-10,Kohsoom,60.299999
15766,Chlorides,2005-10,Sakda,379.5
15767,Chlorides,2005-10,Somchair,196.800003
15768,Chlorides,2005-11,Boonsri,22.393333000000002
15769,Chlorides,2005-11,Busarakhan,105.400002
15770,Chlorides,2005-11,Chai,48.866667666666665
15771,Chlorides,2005-11,Kannika,51.533334333333336
15772,Chlorides,2005-11,Kohsoom,60.400002
15773,Chlorides,2005-11,Sakda,51.533334333333336
15774,Chlorides,2005-11,Somchair,112.400002
15775,Chlorides,2005-12,Boonsri,23.591666500000002
15776,Chlorides,2005-12,Busarakhan,70.300003
15777,Chlorides,2005-12,Chai,59.60000049999999
