id,chemical,date,value,year
2428,Chemical Oxygen Demand (Mn),2011-02,0.13180520902514772,2011
2429,Chemical Oxygen Demand (Mn),2011-03,0.18902909658774758,2011
2430,Chemical Oxygen Demand (Mn),2011-04,0.14626444439228264,2011
2431,Chemical Oxygen Demand (Mn),2011-05,0.1395652564125577,2011
2432,Chemical Oxygen Demand (Mn),2011-06,0.07975085710182916,2011
2433,Chemical Oxygen Demand (Mn),2011-07,0.15764910832123297,2011
2434,Chemical Oxygen Demand (Mn),2011-08,0.08983863150903781,2011
2435,Chemical Oxygen Demand (Mn),2011-09,0.06811940191344636,2011
2436,Chemical Oxygen Demand (Mn),2011-10,0.01510922439015639,2011
2437,Chemical Oxygen Demand (Mn),2011-11,0.08569223313169756,2011
2438,Chemical Oxygen Demand (Mn),2011-12,0.0,2011
2439,Chemical Oxygen Demand (Mn),2012-01,0.0626542228961014,2012
2440,Chemical Oxygen Demand (Mn),2012-02,0.1615267753552831,2012
2441,Chemical Oxygen Demand (Mn),2012-03,0.21618182912446268,2012
2442,Chemical Oxygen Demand (Mn),2012-04,0.18583403636624732,2012
2443,Chemical Oxygen Demand (Mn),2012-05,0.22582165102044474,2012
2444,Chemical Oxygen Demand (Mn),2012-06,0.32241388594712,2012
2445,Chemical Oxygen Demand (Mn),2012-07,0.3802372960456641,2012
2446,Chemical Oxygen Demand (Mn),2012-08,0.41790669706162153,2012
2447,Chemical Oxygen Demand (Mn),2012-09,0.19279136974744662,2012
2448,Chemical Oxygen Demand (Mn),2012-10,0.1902647969927511,2012
2449,Chemical Oxygen Demand (Mn),2012-11,0.140600599522536,2012
2450,Chemical Oxygen Demand (Mn),2012-12,0.36417942596614666,2012
2451,Chemical Oxygen Demand (Mn),2013-01,0.24949591044258157,2013
2452,Chemical Oxygen Demand (Mn),2013-02,0.0784465066743253,2013
2453,Chemical Oxygen Demand (Mn),2013-03,0.22302597332663215,2013
2454,Chemical Oxygen Demand (Mn),2013-04,0.12099944355692765,2013
2455,Chemical Oxygen Demand (Mn),2013-05,0.3266440499482447,2013
2456,Chemical Oxygen Demand (Mn),2013-06,0.30913703457725294,2013
2457,Chemical Oxygen Demand (Mn),2013-07,0.43004890498204196,2013
2458,Chemical Oxygen Demand (Mn),2013-08,0.17988667707753708,2013
2459,Chemical Oxygen Demand (Mn),2013-09,0.1823996457910766,2013
2460,Chemical Oxygen Demand (Mn),2013-10,0.1952157862301281,2013
2461,Chemical Oxygen Demand (Mn),2013-11,0.20216833300425413,2013
2462,Chemical Oxygen Demand (Mn),2013-12,0.1798029114537524,2013
2463,Chemical Oxygen Demand (Mn),2014-01,0.14512394320690716,2014
2464,Chemical Oxygen Demand (Mn),2014-02,0.029376604261276952,2014
2465,Chemical Oxygen Demand (Mn),2014-03,0.2833918522062226,2014
2466,Chemical Oxygen Demand (Mn),2014-04,0.18105939581052216,2014
2467,Chemical Oxygen Demand (Mn),2014-05,0.13749245400842122,2014
2468,Chemical Oxygen Demand (Mn),2014-06,0.30570264400208214,2014
2469,Chemical Oxygen Demand (Mn),2014-07,0.2137782484608068,2014
2470,Chemical Oxygen Demand (Mn),2014-08,0.09421119707059648,2014
2471,Chemical Oxygen Demand (Mn),2014-09,0.4828267308072014,2014
2472,Chemical Oxygen Demand (Mn),2014-10,0.13648151602251685,2014
2473,Chemical Oxygen Demand (Mn),2014-11,0.12035481245215014,2014
2474,Chemical Oxygen Demand (Mn),2014-12,0.20979593215829173,2014
2475,Chemical Oxygen Demand (Mn),2015-01,0.11170145931683154,2015
2476,Chemical Oxygen Demand (Mn),2015-02,0.13111414262892426,2015
2477,Chemical Oxygen Demand (Mn),2015-03,0.2224291432571664,2015
2478,Chemical Oxygen Demand (Mn),2015-04,0.3819712444580066,2015
2479,Chemical Oxygen Demand (Mn),2015-05,0.18691313469617882,2015
2480,Chemical Oxygen Demand (Mn),2015-06,0.25465796700831084,2015
2481,Chemical Oxygen Demand (Mn),2015-07,0.24541784717938164,2015
2482,Chemical Oxygen Demand (Mn),2015-08,0.24325537147062506,2015
2483,Chemical Oxygen Demand (Mn),2015-09,0.2169994174481619,2015
2484,Chemical Oxygen Demand (Mn),2015-10,0.21314162972004305,2015
2485,Chemical Oxygen Demand (Mn),2015-11,0.2046184774999552,2015
2486,Chemical Oxygen Demand (Mn),2015-12,0.19121807183500564,2015
2487,Chemical Oxygen Demand (Mn),2016-01,0.14869235878013323,2016
2488,Chemical Oxygen Demand (Mn),2016-02,0.17992855988942927,2016
2489,Chemical Oxygen Demand (Mn),2016-03,0.19283782799257093,2016
2490,Chemical Oxygen Demand (Mn),2016-04,0.0836473048410548,2016
2491,Chemical Oxygen Demand (Mn),2016-05,0.2756416253205883,2016
2492,Chemical Oxygen Demand (Mn),2016-06,0.35110164113750886,2016
2493,Chemical Oxygen Demand (Mn),2016-07,0.5240796252086661,2016
2494,Chemical Oxygen Demand (Mn),2016-08,0.33023550106801175,2016
2495,Chemical Oxygen Demand (Mn),2016-09,0.11228572454272945,2016
2496,Chemical Oxygen Demand (Mn),2016-10,0.16528090872327464,2016
2497,Chemical Oxygen Demand (Mn),2016-11,0.2172784548832368,2016
2498,Chemical Oxygen Demand (Mn),2016-12,0.15165766186210985,2016
2499,Chlorides,1998-01,0.09974093220754157,1998
2500,Chlorides,1998-02,0.13449276374244756,1998
2501,Chlorides,1998-03,0.1553591381937362,1998
2502,Chlorides,1998-04,0.19533936716036734,1998
2503,Chlorides,1998-05,0.1075448187725504,1998
2504,Chlorides,1998-06,0.17774473357206533,1998
2505,Chlorides,1998-07,0.07883445948909726,1998
2506,Chlorides,1998-08,0.20379645623319778,1998
2507,Chlorides,1998-09,0.10721066654625323,1998
2508,Chlorides,1998-10,0.12740491766236123,1998
2509,Chlorides,1998-11,0.13715070602247995,1998
2510,Chlorides,1998-12,0.12874152656754992,1998
2511,Chlorides,1999-01,0.14190546943453783,1999
2512,Chlorides,1999-02,0.21371166411168832,1999
2513,Chlorides,1999-03,0.2126495055683651,1999
2514,Chlorides,1999-04,0.21409660747638268,1999
2515,Chlorides,1999-05,0.1405724248197631,1999
2516,Chlorides,1999-06,0.11676296485533508,1999
2517,Chlorides,1999-07,0.15075738467730093,1999
2518,Chlorides,1999-08,0.2225714717117963,1999
2519,Chlorides,1999-09,0.25625401612255133,1999
2520,Chlorides,1999-10,0.3043719367093445,1999
2521,Chlorides,1999-11,0.1539385138716499,1999
2522,Chlorides,1999-12,0.3088782181611235,1999
2523,Chlorides,2000-01,0.3689874300687521,2000
2524,Chlorides,2000-02,0.3139395105487713,2000
2525,Chlorides,2000-03,0.29070033705055714,2000
2526,Chlorides,2000-04,0.3563545664734257,2000
2527,Chlorides,2000-05,0.18441319690995228,2000
2528,Chlorides,2000-06,0.16537988610006518,2000
2529,Chlorides,2000-07,0.10371766194069354,2000
2530,Chlorides,2000-08,0.1527622980350839,2000
2531,Chlorides,2000-09,0.20758108459988953,2000
2532,Chlorides,2000-10,0.20879294334059392,2000
2533,Chlorides,2000-11,0.1885477737900026,2000
2534,Chlorides,2000-12,0.18391419625201508,2000
2535,Chlorides,2001-01,0.15882159173860602,2001
2536,Chlorides,2001-02,0.2818787182763119,2001
2537,Chlorides,2001-03,0.16281359700210293,2001
2538,Chlorides,2001-04,0.16987089202149921,2001
2539,Chlorides,2001-05,0.13715070602247995,2001
2540,Chlorides,2001-06,0.14342385715083222,2001
2541,Chlorides,2001-07,0.12916669549548612,2001
2542,Chlorides,2001-08,0.12275097275058053,2001
2543,Chlorides,2001-09,0.18198947942854338,2001
2544,Chlorides,2001-10,0.12977262486583838,2001
2545,Chlorides,2001-11,0.23519461451508492,2001
2546,Chlorides,2001-12,0.21114537501372607,2001
2547,Chlorides,2002-01,0.21988976749567168,2002
2548,Chlorides,2002-02,0.17361339695602757,2002
2549,Chlorides,2002-03,0.19608030753124367,2002
2550,Chlorides,2002-04,0.2141393789613487,2002
2551,Chlorides,2002-05,0.15016545787643154,2002
2552,Chlorides,2002-06,0.11635561737946812,2002
2553,Chlorides,2002-07,0.22842709167738492,2002
2554,Chlorides,2002-08,0.16702964337732656,2002
2555,Chlorides,2002-09,0.3039773188420983,2002
2556,Chlorides,2002-10,0.1552573013247694,2002
2557,Chlorides,2002-11,0.1206168538652958,2002
2558,Chlorides,2002-12,0.16396435362142722,2002
2559,Chlorides,2003-01,0.17159363238818678,2003
2560,Chlorides,2003-02,0.2086028478518561,2003
2561,Chlorides,2003-03,0.10968530246214546,2003
2562,Chlorides,2003-04,0.13758860455903696,2003
2563,Chlorides,2003-05,0.12330089184300089,2003
2564,Chlorides,2003-06,0.14184029383839913,2003
2565,Chlorides,2003-07,0.0649941925160838,2003
2566,Chlorides,2003-08,0.11836689554156149,2003
2567,Chlorides,2003-09,0.13936056607905856,2003
2568,Chlorides,2003-10,0.11340744002288036,2003
2569,Chlorides,2003-11,0.1893319176810465,2003
2570,Chlorides,2003-12,0.09811663414752174,2003
2571,Chlorides,2004-01,0.19034105740446405,2004
2572,Chlorides,2004-02,0.1645244564007445,2004
2573,Chlorides,2004-03,0.13835747291973605,2004
2574,Chlorides,2004-04,0.08419723144091545,2004
2575,Chlorides,2004-05,0.09573365141369959,2004
2576,Chlorides,2004-06,0.0853378043733431,2004
2577,Chlorides,2004-07,0.12936867195227034,2004
2578,Chlorides,2004-08,0.13517846532682373,2004
2579,Chlorides,2004-09,0.11098287390089684,2004
2580,Chlorides,2004-10,0.12163416175424506,2004
2581,Chlorides,2004-11,0.03164414548250521,2004
2582,Chlorides,2004-12,0.050618645500563914,2004
2583,Chlorides,2005-01,0.18341519559407796,2005
2584,Chlorides,2005-02,0.151758359799477,2005
2585,Chlorides,2005-03,0.2370526693870258,2005
2586,Chlorides,2005-04,0.20654235210071903,2005
2587,Chlorides,2005-05,0.15381374885595556,2005
2588,Chlorides,2005-06,0.1301765855020357,2005
2589,Chlorides,2005-07,0.2445020485723684,2005
2590,Chlorides,2005-08,0.2649661582259202,2005
2591,Chlorides,2005-09,0.31764128531837205,2005
2592,Chlorides,2005-10,0.8785078411527897,2005
2593,Chlorides,2005-11,0.289967119740946,2005
2594,Chlorides,2005-12,0.2906239660182286,2005
2595,Chlorides,2006-01,0.2457088083410437,2006
2596,Chlorides,2006-02,0.22536689376493385,2006
2597,Chlorides,2006-03,0.19218844185556416,2006
2598,Chlorides,2006-04,0.16288997465382787,2006
2599,Chlorides,2006-05,0.12271023800299376,2006
2600,Chlorides,2006-06,0.06385871142710445,2006
2601,Chlorides,2006-07,0.11593604947932498,2006
2602,Chlorides,2006-08,0.15026729474539832,2006
2603,Chlorides,2006-09,0.2002233708170414,2006
2604,Chlorides,2006-10,0.315597843562367,2006
2605,Chlorides,2006-11,0.18135978812209894,2006
2606,Chlorides,2006-12,0.15136628428966464,2006
2607,Chlorides,2007-01,0.13332503431162884,2007
2608,Chlorides,2007-02,0.20231707319495473,2007
2609,Chlorides,2007-03,0.20718366621874673,2007
2610,Chlorides,2007-04,0.11464502597258693,2007
2611,Chlorides,2007-05,0.09220500390400149,2007
2612,Chlorides,2007-06,0.11901440830007516,2007
2613,Chlorides,2007-07,0.08303459385354499,2007
2614,Chlorides,2007-08,0.03907569099535435,2007
2615,Chlorides,2007-09,0.10539287843519655,2007
2616,Chlorides,2007-10,0.1459054943514659,2007
2617,Chlorides,2007-11,0.13672861899978878,2007
2618,Chlorides,2007-12,0.1273370264163834,2007
2619,Chlorides,2008-01,0.07051884265753036,2008
2620,Chlorides,2008-02,0.17504459664527566,2008
2621,Chlorides,2008-03,0.1589641633551595,2008
2622,Chlorides,2008-04,0.13315870075898303,2008
2623,Chlorides,2008-05,0.1521962048517098,2008
2624,Chlorides,2008-06,0.03582505813793543,2008
2625,Chlorides,2008-07,0.08180321637962196,2008
2626,Chlorides,2008-08,0.0503780558976299,2008
2627,Chlorides,2008-09,0.07465087361585666,2008
2628,Chlorides,2008-10,0.07788992252943046,2008
2629,Chlorides,2008-11,0.14344761908692447,2008
2630,Chlorides,2008-12,0.21247434615374225,2008
2631,Chlorides,2009-01,0.34392113341315933,2009
2632,Chlorides,2009-02,0.2830228554991533,2009
2633,Chlorides,2009-03,0.15199055167591408,2009
2634,Chlorides,2009-04,0.2496263453941086,2009
2635,Chlorides,2009-05,0.21678586459362234,2009
2636,Chlorides,2009-06,0.3110446868561422,2009
2637,Chlorides,2009-07,0.24917015496342454,2009
2638,Chlorides,2009-08,0.4587078555625489,2009
2639,Chlorides,2009-09,0.24443908774297177,2009
2640,Chlorides,2009-10,0.27869377019937647,2009
2641,Chlorides,2009-11,0.21883889587199218,2009
2642,Chlorides,2009-12,0.30864549096351407,2009
2643,Chlorides,2010-01,0.3215492705823122,2010
2644,Chlorides,2010-02,0.3029199126859934,2010
2645,Chlorides,2010-03,0.12801773599737887,2010
2646,Chlorides,2010-04,0.12014275082422002,2010
2647,Chlorides,2010-05,0.19719711852757904,2010
2648,Chlorides,2010-06,0.1955796095921571,2010
2649,Chlorides,2010-07,0.22924602983199252,2010
2650,Chlorides,2010-08,0.2650493270389803,2010
2651,Chlorides,2010-09,0.3000209564827397,2010
2652,Chlorides,2010-10,0.23364113936848277,2010
2653,Chlorides,2010-11,0.3124781514790983,2010
2654,Chlorides,2010-12,0.2751567905822172,2010
2655,Chlorides,2011-01,0.20798783303535096,2011
2656,Chlorides,2011-02,0.2189734478351144,2011
2657,Chlorides,2011-03,0.14677429013983853,2011
2658,Chlorides,2011-04,0.1816758218721256,2011
2659,Chlorides,2011-05,0.11657007384470394,2011
2660,Chlorides,2011-06,0.12175742679772351,2011
2661,Chlorides,2011-07,0.0703120354774749,2011
2662,Chlorides,2011-08,0.10898343204155612,2011
2663,Chlorides,2011-09,0.18914776267633163,2011
2664,Chlorides,2011-10,0.059192546091047626,2011
2665,Chlorides,2011-11,0.15793671790108404,2011
2666,Chlorides,2011-12,0.13081046236869082,2011
2667,Chlorides,2012-01,0.19417426080041592,2012
2668,Chlorides,2012-02,0.10223848141895125,2012
2669,Chlorides,2012-03,0.2459684923569088,2012
2670,Chlorides,2012-04,0.13847203939732367,2012
2671,Chlorides,2012-05,0.10883835916857193,2012
2672,Chlorides,2012-06,0.05172179338364631,2012
2673,Chlorides,2012-07,0.13477154217124412,2012
2674,Chlorides,2012-08,0.09696842344992153,2012
2675,Chlorides,2012-09,0.14070990459286814,2012
2676,Chlorides,2012-10,0.11653128597843568,2012
2677,Chlorides,2012-11,0.08739740512816194,2012
2678,Chlorides,2012-12,0.0905297874094983,2012
2679,Chlorides,2013-01,0.14492505240748335,2013
2680,Chlorides,2013-02,0.22286713808802988,2013
2681,Chlorides,2013-03,0.10865063987344308,2013
2682,Chlorides,2013-04,0.19422093603202567,2013
2683,Chlorides,2013-05,0.09559107979714611,2013
2684,Chlorides,2013-06,0.24873081742763217,2013
2685,Chlorides,2013-07,0.28262053621869154,2013
2686,Chlorides,2013-08,0.09136005741178023,2013
2687,Chlorides,2013-09,0.23996266300959435,2013
2688,Chlorides,2013-10,0.21809196736615158,2013
2689,Chlorides,2013-11,0.35295839175744187,2013
2690,Chlorides,2013-12,1.0,2013
2691,Chlorides,2014-01,0.2871598085728129,2014
2692,Chlorides,2014-02,0.127970876061644,2014
2693,Chlorides,2014-03,0.2774300189323985,2014
2694,Chlorides,2014-04,0.06487010429124783,2014
2695,Chlorides,2014-05,0.05463570562902866,2014
2696,Chlorides,2014-06,0.12112514713752613,2014
2697,Chlorides,2014-07,0.0,2014
2698,Chlorides,2014-08,0.25338542427906136,2014
2699,Chlorides,2014-09,0.6960827138587683,2014
2700,Chlorides,2014-10,0.5539495288676167,2014
2701,Chlorides,2014-11,0.30760083131204147,2014
2702,Chlorides,2014-12,0.4400229424159752,2014
2703,Chlorides,2015-01,0.29514797743862287,2015
2704,Chlorides,2015-02,0.2777459235414684,2015
2705,Chlorides,2015-03,0.1619427963003725,2015
2706,Chlorides,2015-04,0.16718621756336305,2015
2707,Chlorides,2015-05,0.09525663054664783,2015
2708,Chlorides,2015-06,0.11916173230384713,2015
2709,Chlorides,2015-07,0.09376406646384189,2015
2710,Chlorides,2015-08,0.4194815043287423,2015
2711,Chlorides,2015-09,0.20440003289011466,2015
2712,Chlorides,2015-10,0.321379966787655,2015
2713,Chlorides,2015-11,0.22074258338202232,2015
2714,Chlorides,2015-12,0.15067152721115576,2015
2715,Chlorides,2016-01,0.17786581818788544,2016
2716,Chlorides,2016-02,0.26104391325440274,2016
2717,Chlorides,2016-03,0.21119695239265573,2016
2718,Chlorides,2016-04,0.250419102986986,2016
2719,Chlorides,2016-05,0.16483811395716205,2016
2720,Chlorides,2016-06,0.12304324456451501,2016
2721,Chlorides,2016-07,0.13428204628774387,2016
2722,Chlorides,2016-08,0.1257182445200993,2016
2723,Chlorides,2016-09,0.16021082634343425,2016
2724,Chlorides,2016-10,0.11065377108601922,2016
2725,Chlorides,2016-11,0.13750713506386367,2016
2726,Chlorides,2016-12,0.21346572807313363,2016
2727,Chlorodinine,2014-01,0.920397332970472,2014
2728,Chlorodinine,2014-02,0.8765138114029117,2014
2729,Chlorodinine,2014-03,0.9617294870050346,2014
2730,Chlorodinine,2014-04,0.9380868145325895,2014
2731,Chlorodinine,2014-05,0.9328840258378492,2014
2732,Chlorodinine,2014-06,0.9740938065880234,2014
2733,Chlorodinine,2014-07,0.916315144917676,2014
2734,Chlorodinine,2014-08,0.9067900394611512,2014
2735,Chlorodinine,2014-09,0.9122329568648795,2014
2736,Chlorodinine,2014-10,0.9655735474214178,2014
2737,Chlorodinine,2014-11,0.9002585385766771,2014
2738,Chlorodinine,2014-12,0.9318274595183017,2014
2739,Chlorodinine,2015-01,0.9655929864121454,2015
2740,Chlorodinine,2015-02,0.921758062321404,2015
2741,Chlorodinine,2015-03,0.9073343312015242,2015
2742,Chlorodinine,2015-04,0.979997278541298,2015
2743,Chlorodinine,2015-05,0.911960810994693,2015
2744,Chlorodinine,2015-06,0.9647571098108586,2015
2745,Chlorodinine,2015-07,0.9128609857960791,2015
2746,Chlorodinine,2015-08,0.9114165192543203,2015
2747,Chlorodinine,2015-09,0.9336644441420601,2015
2748,Chlorodinine,2015-10,0.9766408128089988,2015
2749,Chlorodinine,2015-11,1.0,2015
2750,Chlorodinine,2015-12,0.9122329568648796,2015
2751,Chlorodinine,2016-01,0.0464950752064645,2016
2752,Chlorodinine,2016-02,0.05524561164784324,2016
2753,Chlorodinine,2016-03,0.05252415294597902,2016
2754,Chlorodinine,2016-04,0.0,2016
2755,Chlorodinine,2016-05,0.01637823327849181,2016
2756,Chlorodinine,2016-06,0.13471220574227788,2016
2757,Chlorodinine,2016-07,0.004354333922982721,2016
2758,Chlorodinine,2016-08,0.031355092043621115,2016
2759,Chlorodinine,2016-09,0.031296775071438285,2016
2760,Chlorodinine,2016-10,0.07919444822424822,2016
2761,Chlorodinine,2016-11,0.029119608109946925,2016
2762,Chlorodinine,2016-12,0.05769492447952103,2016
2763,Chromium,1998-01,0.24136321195144728,1998
2764,Chromium,1998-02,0.13865546218487396,1998
2765,Chromium,1998-03,0.18487394957983197,1998
2766,Chromium,1998-04,1.0,1998
2767,Chromium,1998-05,0.35498366013071897,1998
2768,Chromium,1998-06,0.4607843137254902,1998
2769,Chromium,1998-07,0.40441176470588236,1998
2770,Chromium,1998-08,0.517390289449113,1998
2771,Chromium,1998-09,0.4718137254901961,1998
2772,Chromium,1998-10,0.3260971055088702,1998
2773,Chromium,1998-11,0.40287114845938377,1998
2774,Chromium,1998-12,0.5417833800186742,1998
2775,Chromium,1999-01,0.774258421317245,1999
2776,Chromium,1999-02,0.6254901960784314,1999
2777,Chromium,1999-03,0.1430718954248366,1999
2778,Chromium,1999-04,0.35228758169934643,1999
2779,Chromium,1999-05,0.2923747276688453,1999
2780,Chromium,1999-06,0.27559912854030505,1999
2781,Chromium,1999-07,0.5549346405228759,1999
2782,Chromium,1999-08,0.5002124183006537,1999
2783,Chromium,1999-09,0.3492063492063492,1999
2784,Chromium,1999-10,0.5494864612511672,1999
2785,Chromium,1999-11,0.38001867413632123,1999
2786,Chromium,1999-12,0.3415032679738562,1999
2787,Chromium,2000-01,0.6244117647058824,2000
2788,Chromium,2000-02,0.8755904139433552,2000
2789,Chromium,2000-03,0.8817494553376907,2000
2790,Chromium,2000-04,0.059912854030501096,2000
2791,Chromium,2000-05,0.901616557734205,2000
2792,Chromium,2000-06,0.21568627450980393,2000
2793,Chromium,2000-07,0.24358854652972303,2000
2794,Chromium,2000-08,0.9806878306878309,2000
2795,Chromium,2000-09,0.330718954248366,2000
2796,Chromium,2000-10,0.5152505446623095,2000
2797,Chromium,2000-11,0.5511982570806101,2000
2798,Chromium,2000-12,0.54880174291939,2000
2799,Chromium,2001-01,0.8627450980392157,2001
2800,Chromium,2001-02,0.9705882352941178,2001
2801,Chromium,2001-03,0.931644880174292,2001
2802,Chromium,2001-04,0.5368191721132898,2001
2803,Chromium,2001-05,0.45773420479302834,2001
2804,Chromium,2001-06,0.4692374727668846,2001
2805,Chromium,2001-07,0.4054901960784315,2001
2806,Chromium,2001-08,0.5940479302832244,2001
2807,Chromium,2001-09,0.5199421820010055,2001
2808,Chromium,2001-10,0.14684640522875816,2001
2809,Chromium,2001-11,0.46027450980392165,2001
2810,Chromium,2001-12,0.41800000000000004,2001
2811,Chromium,2002-02,0.8651416122004357,2002
2812,Chromium,2002-03,0.7330137981118374,2002
2813,Chromium,2002-04,0.36333151779230216,2002
2814,Chromium,2002-05,0.1169683257918552,2002
2815,Chromium,2002-06,0.0648257080610022,2002
2816,Chromium,2002-08,0.22083877995642706,2002
2817,Chromium,2002-09,0.10239962651727355,2002
2818,Chromium,2002-10,0.5599196255078607,2002
2819,Chromium,2002-11,0.11572398190045248,2002
2820,Chromium,2002-12,0.10602328431372549,2002
2821,Chromium,2003-01,0.1262164124909223,2003
2822,Chromium,2003-02,0.08462690631808277,2003
2823,Chromium,2003-03,0.10872385620915033,2003
2824,Chromium,2003-04,0.08210058097313,2003
2825,Chromium,2003-05,0.06681481481481483,2003
2826,Chromium,2003-06,0.0891178026766262,2003
2827,Chromium,2003-07,0.07077505446623095,2003
2828,Chromium,2003-08,0.6334180492709907,2003
