id,chemical,date,misurations
3430,Dissolved oxygen,2005-07,21
3431,Dissolved oxygen,2005-08,21
3432,Dissolved oxygen,2005-09,21
3433,Dissolved oxygen,2005-10,21
3434,Dissolved oxygen,2005-11,21
3435,Dissolved oxygen,2005-12,21
3436,Dissolved oxygen,2006-01,20
3437,Dissolved oxygen,2006-02,21
3438,Dissolved oxygen,2006-03,21
3439,Dissolved oxygen,2006-04,21
3440,Dissolved oxygen,2006-05,21
3441,Dissolved oxygen,2006-06,21
3442,Dissolved oxygen,2006-07,20
3443,Dissolved oxygen,2006-08,21
3444,Dissolved oxygen,2006-09,21
3445,Dissolved oxygen,2006-10,19
3446,Dissolved oxygen,2006-11,21
3447,Dissolved oxygen,2006-12,21
3448,Dissolved oxygen,2007-01,21
3449,Dissolved oxygen,2007-02,19
3450,Dissolved oxygen,2007-03,20
3451,Dissolved oxygen,2007-04,19
3452,Dissolved oxygen,2007-05,21
3453,Dissolved oxygen,2007-06,21
3454,Dissolved oxygen,2007-07,21
3455,Dissolved oxygen,2007-08,15
3456,Dissolved oxygen,2007-09,18
3457,Dissolved oxygen,2007-10,16
3458,Dissolved oxygen,2007-11,19
3459,Dissolved oxygen,2007-12,18
3460,Dissolved oxygen,2008-01,14
3461,Dissolved oxygen,2008-02,16
3462,Dissolved oxygen,2008-03,18
3463,Dissolved oxygen,2008-04,9
3464,Dissolved oxygen,2008-05,20
3465,Dissolved oxygen,2008-06,21
3466,Dissolved oxygen,2008-07,21
3467,Dissolved oxygen,2008-08,27
3468,Dissolved oxygen,2008-09,22
3469,Dissolved oxygen,2008-10,27
3470,Dissolved oxygen,2008-11,21
3471,Dissolved oxygen,2008-12,17
3472,Dissolved oxygen,2009-01,22
3473,Dissolved oxygen,2009-02,24
3474,Dissolved oxygen,2009-03,24
3475,Dissolved oxygen,2009-04,24
3476,Dissolved oxygen,2009-05,24
3477,Dissolved oxygen,2009-06,24
3478,Dissolved oxygen,2009-07,24
3479,Dissolved oxygen,2009-08,21
3480,Dissolved oxygen,2009-09,23
3481,Dissolved oxygen,2009-10,23
3482,Dissolved oxygen,2009-11,24
3483,Dissolved oxygen,2009-12,24
3484,Dissolved oxygen,2010-01,19
3485,Dissolved oxygen,2010-02,21
3486,Dissolved oxygen,2010-03,21
3487,Dissolved oxygen,2010-04,21
3488,Dissolved oxygen,2010-05,21
3489,Dissolved oxygen,2010-06,21
3490,Dissolved oxygen,2010-07,18
3491,Dissolved oxygen,2010-08,21
3492,Dissolved oxygen,2010-09,18
3493,Dissolved oxygen,2010-10,21
3494,Dissolved oxygen,2010-11,24
3495,Dissolved oxygen,2010-12,22
3496,Dissolved oxygen,2011-01,22
3497,Dissolved oxygen,2011-02,25
3498,Dissolved oxygen,2011-03,22
3499,Dissolved oxygen,2011-04,20
3500,Dissolved oxygen,2011-05,26
3501,Dissolved oxygen,2011-06,22
3502,Dissolved oxygen,2011-07,20
3503,Dissolved oxygen,2011-08,30
3504,Dissolved oxygen,2011-09,22
3505,Dissolved oxygen,2011-10,18
3506,Dissolved oxygen,2011-11,24
3507,Dissolved oxygen,2011-12,25
3508,Dissolved oxygen,2012-01,18
3509,Dissolved oxygen,2012-02,26
3510,Dissolved oxygen,2012-03,25
3511,Dissolved oxygen,2012-04,19
3512,Dissolved oxygen,2012-05,25
3513,Dissolved oxygen,2012-06,19
3514,Dissolved oxygen,2012-07,29
3515,Dissolved oxygen,2012-08,16
3516,Dissolved oxygen,2012-09,22
3517,Dissolved oxygen,2012-10,26
3518,Dissolved oxygen,2012-11,29
3519,Dissolved oxygen,2012-12,25
3520,Dissolved oxygen,2013-01,21
3521,Dissolved oxygen,2013-02,21
3522,Dissolved oxygen,2013-03,23
3523,Dissolved oxygen,2013-04,23
3524,Dissolved oxygen,2013-05,21
3525,Dissolved oxygen,2013-06,25
3526,Dissolved oxygen,2013-07,25
3527,Dissolved oxygen,2013-08,23
3528,Dissolved oxygen,2013-09,23
3529,Dissolved oxygen,2013-10,21
3530,Dissolved oxygen,2013-11,29
3531,Dissolved oxygen,2013-12,28
3532,Dissolved oxygen,2014-01,21
3533,Dissolved oxygen,2014-02,6
3534,Dissolved oxygen,2014-03,32
3535,Dissolved oxygen,2014-04,25
3536,Dissolved oxygen,2014-05,25
3537,Dissolved oxygen,2014-06,26
3538,Dissolved oxygen,2014-07,21
3539,Dissolved oxygen,2014-08,31
3540,Dissolved oxygen,2014-09,33
3541,Dissolved oxygen,2014-10,28
3542,Dissolved oxygen,2014-11,36
3543,Dissolved oxygen,2014-12,27
3544,Dissolved oxygen,2015-01,20
3545,Dissolved oxygen,2015-02,21
3546,Dissolved oxygen,2015-03,23
3547,Dissolved oxygen,2015-04,21
3548,Dissolved oxygen,2015-05,23
3549,Dissolved oxygen,2015-06,23
3550,Dissolved oxygen,2015-07,23
3551,Dissolved oxygen,2015-08,28
3552,Dissolved oxygen,2015-09,23
3553,Dissolved oxygen,2015-10,23
3554,Dissolved oxygen,2015-11,26
3555,Dissolved oxygen,2015-12,23
3556,Dissolved oxygen,2016-01,20
3557,Dissolved oxygen,2016-02,26
3558,Dissolved oxygen,2016-03,24
3559,Dissolved oxygen,2016-04,24
3560,Dissolved oxygen,2016-05,23
3561,Dissolved oxygen,2016-06,24
3562,Dissolved oxygen,2016-07,26
3563,Dissolved oxygen,2016-08,23
3564,Dissolved oxygen,2016-09,27
3565,Dissolved oxygen,2016-10,23
3566,Dissolved oxygen,2016-11,21
3567,Dissolved oxygen,2016-12,23
3568,Dissolved silicates,2008-12,1
3569,Dissolved silicates,2009-02,2
3570,Dissolved silicates,2009-03,2
3571,Dissolved silicates,2009-04,3
3572,Dissolved silicates,2009-05,2
3573,Dissolved silicates,2009-06,2
3574,Dissolved silicates,2009-07,3
3575,Dissolved silicates,2009-08,3
3576,Dissolved silicates,2009-09,3
3577,Dissolved silicates,2009-10,3
3578,Dissolved silicates,2009-11,3
3579,Dissolved silicates,2009-12,1
3580,Dissolved silicates,2010-01,4
3581,Dissolved silicates,2010-02,6
3582,Dissolved silicates,2010-03,7
3583,Dissolved silicates,2010-04,5
3584,Dissolved silicates,2010-05,5
3585,Dissolved silicates,2010-06,4
3586,Dissolved silicates,2010-07,5
3587,Dissolved silicates,2010-08,5
3588,Dissolved silicates,2010-09,5
3589,Dissolved silicates,2010-10,9
3590,Dissolved silicates,2010-11,2
3591,Dissolved silicates,2010-12,1
3592,Dissolved silicates,2011-01,1
3593,Dissolved silicates,2011-02,2
3594,Dissolved silicates,2011-03,2
3595,Dissolved silicates,2011-04,2
3596,Dissolved silicates,2011-05,2
3597,Dissolved silicates,2011-06,2
3598,Dissolved silicates,2011-07,2
3599,Dissolved silicates,2011-08,2
3600,Dissolved silicates,2011-09,1
3601,Dissolved silicates,2011-10,2
3602,Dissolved silicates,2013-01,15
3603,Dissolved silicates,2013-02,19
3604,Dissolved silicates,2013-03,17
3605,Dissolved silicates,2013-04,20
3606,Dissolved silicates,2013-05,18
3607,Dissolved silicates,2013-06,22
3608,Dissolved silicates,2013-07,20
3609,Dissolved silicates,2013-08,20
3610,Dissolved silicates,2013-09,20
3611,Dissolved silicates,2013-10,18
3612,Dissolved silicates,2013-11,27
3613,Dissolved silicates,2013-12,25
3614,Dissolved silicates,2014-01,11
3615,Dissolved silicates,2014-02,5
3616,Dissolved silicates,2014-03,24
3617,Dissolved silicates,2014-04,15
3618,Dissolved silicates,2014-05,15
3619,Dissolved silicates,2014-06,16
3620,Dissolved silicates,2014-07,12
3621,Dissolved silicates,2014-08,23
3622,Dissolved silicates,2014-09,15
3623,Dissolved silicates,2014-10,15
3624,Dissolved silicates,2014-11,24
3625,Dissolved silicates,2014-12,14
3626,Dissolved silicates,2015-01,7
3627,Dissolved silicates,2015-02,1
3628,Dissolved silicates,2015-03,1
3629,Dissolved silicates,2015-04,1
3630,Dissolved silicates,2015-05,1
3631,Dissolved silicates,2015-06,1
3632,Dissolved silicates,2015-07,1
3633,Dissolved silicates,2015-08,1
3634,Dissolved silicates,2015-09,1
3635,Dissolved silicates,2015-10,1
3636,Dissolved silicates,2015-11,1
3637,Dissolved silicates,2015-12,1
3638,Dissolved silicates,2016-01,1
3639,Dissolved silicates,2016-02,1
3640,Dissolved silicates,2016-03,1
3641,Dissolved silicates,2016-04,1
3642,Dissolved silicates,2016-05,1
3643,Dissolved silicates,2016-06,1
3644,Dissolved silicates,2016-07,1
3645,Dissolved silicates,2016-08,1
3646,Dissolved silicates,2016-09,1
3647,Dissolved silicates,2016-10,1
3648,Dissolved silicates,2016-11,1
3649,Dissolved silicates,2016-12,1
3650,Endosulfan (alpha),2005-01,18
3651,Endosulfan (alpha),2005-02,9
3652,Endosulfan (alpha),2005-03,15
3653,Endosulfan (alpha),2005-04,21
3654,Endosulfan (alpha),2005-05,21
3655,Endosulfan (alpha),2005-06,19
3656,Endosulfan (alpha),2005-07,21
3657,Endosulfan (alpha),2005-08,20
3658,Endosulfan (alpha),2005-09,21
3659,Endosulfan (alpha),2005-10,6
3660,Endosulfan (alpha),2005-11,4
3661,Endosulfan (alpha),2005-12,2
3662,Endosulfan (alpha),2006-01,6
3663,Endosulfan (alpha),2006-02,17
3664,Endosulfan (alpha),2006-03,4
3665,Endosulfan (alpha),2006-04,8
3666,Endosulfan (alpha),2006-05,5
3667,Endosulfan (alpha),2006-06,14
3668,Endosulfan (alpha),2006-07,21
3669,Endosulfan (alpha),2006-08,21
3670,Endosulfan (alpha),2006-09,18
3671,Endosulfan (alpha),2006-10,15
3672,Endosulfan (alpha),2006-11,21
3673,Endosulfan (alpha),2006-12,18
3674,Endosulfan (alpha),2007-01,21
3675,Endosulfan (alpha),2007-02,16
3676,Endosulfan (alpha),2007-03,21
3677,Endosulfan (alpha),2007-04,19
3678,Endosulfan (alpha),2007-05,17
3679,Endosulfan (alpha),2007-06,18
3680,Endosulfan (alpha),2007-07,21
3681,Endosulfan (alpha),2007-08,18
3682,Endosulfan (alpha),2007-09,18
3683,Endosulfan (alpha),2007-10,16
3684,Endosulfan (alpha),2007-11,18
3685,Endosulfan (alpha),2007-12,18
3686,Endosulfan (beta),2005-01,21
3687,Endosulfan (beta),2005-02,12
3688,Endosulfan (beta),2005-03,15
3689,Endosulfan (beta),2005-04,21
3690,Endosulfan (beta),2005-05,21
3691,Endosulfan (beta),2005-06,19
3692,Endosulfan (beta),2005-07,21
3693,Endosulfan (beta),2005-08,21
3694,Endosulfan (beta),2005-09,21
3695,Endosulfan (beta),2005-10,4
3696,Endosulfan (beta),2006-03,1
3697,Endosulfan (beta),2006-04,1
3698,Endosulfan (beta),2006-06,14
3699,Endosulfan (beta),2006-07,21
3700,Endosulfan (beta),2006-08,21
3701,Endosulfan (beta),2006-09,18
3702,Endosulfan (beta),2006-10,16
3703,Endosulfan (beta),2006-11,21
3704,Endosulfan (beta),2006-12,18
3705,Endosulfan (beta),2007-01,21
3706,Endosulfan (beta),2007-02,16
3707,Endosulfan (beta),2007-03,21
3708,Endosulfan (beta),2007-04,19
3709,Endosulfan (beta),2007-05,17
3710,Endosulfan (beta),2007-06,18
3711,Endosulfan (beta),2007-07,21
3712,Endosulfan (beta),2007-08,18
3713,Endosulfan (beta),2007-09,18
3714,Endosulfan (beta),2007-10,16
3715,Endosulfan (beta),2007-11,18
3716,Endosulfan (beta),2007-12,18
3717,Endrin,2005-01,18
3718,Endrin,2005-02,9
3719,Endrin,2005-03,21
3720,Endrin,2005-04,21
3721,Endrin,2005-05,21
3722,Endrin,2005-06,20
3723,Endrin,2005-07,20
3724,Endrin,2005-08,21
3725,Endrin,2005-09,21
3726,Endrin,2005-10,16
3727,Endrin,2005-11,13
3728,Endrin,2005-12,18
3729,Endrin,2006-01,16
3730,Endrin,2006-02,4
3731,Endrin,2006-03,8
3732,Endrin,2006-04,14
3733,Endrin,2006-05,9
3734,Endrin,2006-06,14
3735,Endrin,2006-07,21
3736,Endrin,2006-08,21
3737,Endrin,2006-09,18
3738,Endrin,2006-10,16
3739,Endrin,2006-11,21
3740,Endrin,2006-12,18
3741,Endrin,2007-01,21
3742,Endrin,2007-02,16
3743,Endrin,2007-03,21
3744,Endrin,2007-04,18
3745,Endrin,2007-05,17
3746,Endrin,2007-06,18
3747,Endrin,2007-07,21
3748,Endrin,2007-08,18
3749,Endrin,2007-09,18
3750,Endrin,2007-10,16
3751,Endrin,2007-11,18
3752,Endrin,2007-12,18
3753,Endrin,2008-01,1
3754,Endrin,2008-02,4
3755,Endrin,2008-03,4
3756,Endrin,2008-05,1
3757,Endrin,2008-06,4
3758,Endrin,2008-07,7
3759,Endrin,2008-08,4
3760,Endrin,2008-09,2
3761,Endrin,2008-10,4
3762,Endrin,2008-11,4
3763,Endrin,2009-01,1
3764,Endrin,2009-02,3
3765,Endrin,2009-03,4
3766,Endrin,2009-04,4
3767,Endrin,2009-05,4
3768,Endrin,2009-06,4
3769,Endrin,2009-07,5
3770,Endrin,2009-08,4
3771,Endrin,2009-09,10
3772,Endrin,2009-10,9
3773,Endrin,2009-11,5
3774,Endrin,2009-12,3
3775,Fecal coliforms,1998-01,7
3776,Fecal coliforms,1998-02,7
3777,Fecal coliforms,1998-03,7
3778,Fecal coliforms,1998-04,11
3779,Fecal coliforms,1998-05,8
3780,Fecal coliforms,1998-06,11
3781,Fecal coliforms,1998-07,8
3782,Fecal coliforms,1998-08,11
3783,Fecal coliforms,1998-09,8
3784,Fecal coliforms,1998-10,14
3785,Fecal coliforms,1998-11,14
3786,Fecal coliforms,1998-12,14
3787,Fecal coliforms,1999-01,5
3788,Fecal coliforms,1999-02,11
3789,Fecal coliforms,1999-03,7
3790,Fecal coliforms,1999-04,10
3791,Fecal coliforms,1999-05,14
3792,Fecal coliforms,1999-06,6
3793,Fecal coliforms,1999-07,1
3794,Fecal coliforms,1999-09,2
3795,Fecal coliforms,1999-10,12
3796,Fecal coliforms,1999-11,11
3797,Fecal coliforms,1999-12,11
3798,Fecal coliforms,2000-01,12
3799,Fecal coliforms,2000-02,15
3800,Fecal coliforms,2000-03,13
3801,Fecal coliforms,2000-04,15
3802,Fecal coliforms,2000-05,15
3803,Fecal coliforms,2000-06,5
3804,Fecal coliforms,2000-07,14
3805,Fecal coliforms,2000-08,13
3806,Fecal coliforms,2000-09,14
3807,Fecal coliforms,2000-10,13
3808,Fecal coliforms,2000-11,4
3809,Fecal coliforms,2000-12,4
3810,Fecal coliforms,2001-01,1
3811,Fecal coliforms,2001-02,12
3812,Fecal coliforms,2001-03,11
3813,Fecal coliforms,2001-04,12
3814,Fecal coliforms,2001-05,12
3815,Fecal coliforms,2001-06,14
3816,Fecal coliforms,2001-07,5
3817,Fecal coliforms,2001-08,14
3818,Fecal coliforms,2001-09,14
3819,Fecal coliforms,2001-10,1
3820,Fecal coliforms,2001-11,14
3821,Fecal coliforms,2001-12,10
3822,Fecal coliforms,2002-03,2
3823,Fecal coliforms,2002-04,4
3824,Fecal coliforms,2002-08,3
3825,Fecal coliforms,2002-10,11
3826,Fecal coliforms,2002-11,3
3827,Fecal coliforms,2002-12,4
3828,Fecal coliforms,2003-01,18
3829,Fecal coliforms,2003-02,18
3830,Fecal coliforms,2003-03,18
3831,Fecal coliforms,2003-04,10
3832,Fecal coliforms,2003-05,4
3833,Fecal coliforms,2003-06,7
3834,Fecal coliforms,2003-07,7
3835,Fecal coliforms,2003-08,7
3836,Fecal coliforms,2003-10,15
3837,Fecal coliforms,2003-11,7
3838,Fecal coliforms,2003-12,3
3839,Fecal coliforms,2004-01,3
3840,Fecal coliforms,2004-02,8
3841,Fecal coliforms,2004-03,3
3842,Fecal coliforms,2004-04,3
3843,Fecal coliforms,2004-07,4
3844,Fecal coliforms,2004-08,4
3845,Fecal coliforms,2004-09,4
3846,Fecal coliforms,2004-10,4
3847,Fecal coliforms,2004-11,7
3848,Fecal coliforms,2004-12,1
3849,Fecal coliforms,2005-01,4
3850,Fecal coliforms,2005-02,4
3851,Fecal coliforms,2005-03,4
3852,Fecal coliforms,2005-04,4
3853,Fecal coliforms,2005-05,4
3854,Fecal coliforms,2005-06,15
3855,Fecal coliforms,2005-07,4
3856,Fecal coliforms,2005-08,15
3857,Fecal coliforms,2005-09,4
3858,Fecal coliforms,2005-10,11
3859,Fecal coliforms,2005-11,15
3860,Fecal coliforms,2005-12,4
3861,Fecal coliforms,2006-01,3
3862,Fecal coliforms,2006-02,6
3863,Fecal coliforms,2006-03,7
3864,Fecal coliforms,2006-04,7
3865,Fecal coliforms,2006-05,7
3866,Fecal coliforms,2006-06,7
3867,Fecal coliforms,2006-07,7
3868,Fecal coliforms,2006-08,4
3869,Fecal coliforms,2006-09,4
3870,Fecal coliforms,2006-10,5
3871,Fecal coliforms,2006-11,4
3872,Fecal coliforms,2006-12,4
3873,Fecal coliforms,2007-01,18
3874,Fecal coliforms,2007-02,15
3875,Fecal coliforms,2007-03,16
3876,Fecal coliforms,2007-04,15
3877,Fecal coliforms,2007-05,14
3878,Fecal coliforms,2007-06,17
3879,Fecal coliforms,2007-07,15
3880,Fecal coliforms,2007-08,3
3881,Fecal coliforms,2007-09,14
3882,Fecal coliforms,2007-10,11
3883,Fecal coliforms,2007-11,14
3884,Fecal coliforms,2007-12,14
3885,Fecal coliforms,2008-01,11
3886,Fecal coliforms,2008-02,10
3887,Fecal coliforms,2008-03,15
3888,Fecal coliforms,2008-04,9
3889,Fecal coliforms,2008-05,14
3890,Fecal coliforms,2008-06,15
3891,Fecal coliforms,2008-07,15
3892,Fecal coliforms,2008-08,15
3893,Fecal coliforms,2008-09,16
3894,Fecal coliforms,2008-10,15
3895,Fecal coliforms,2008-11,15
3896,Fecal coliforms,2008-12,13
3897,Fecal coliforms,2009-01,12
3898,Fecal coliforms,2009-02,15
3899,Fecal coliforms,2009-03,15
3900,Fecal coliforms,2009-04,12
3901,Fecal coliforms,2009-05,12
3902,Fecal coliforms,2009-06,12
3903,Fecal coliforms,2009-07,15
3904,Fecal coliforms,2009-08,15
3905,Fecal coliforms,2009-09,19
3906,Fecal coliforms,2009-10,15
3907,Fecal coliforms,2009-11,15
3908,Fecal coliforms,2009-12,15
3909,Fecal coliforms,2010-01,2
3910,Fecal coliforms,2010-02,10
3911,Fecal coliforms,2010-03,4
3912,Fecal coliforms,2010-04,4
3913,Fecal coliforms,2010-05,4
3914,Fecal coliforms,2010-06,4
3915,Fecal coliforms,2010-07,4
3916,Fecal coliforms,2010-08,4
3917,Fecal coliforms,2010-09,4
3918,Fecal coliforms,2010-10,4
3919,Fecal coliforms,2010-11,1
3920,Fecal coliforms,2010-12,4
3921,Fecal coliforms,2011-01,4
3922,Fecal coliforms,2011-02,4
3923,Fecal coliforms,2011-03,4
3924,Fecal coliforms,2011-04,1
3925,Fecal coliforms,2011-05,4
3926,Fecal coliforms,2011-06,4
3927,Fecal coliforms,2011-07,4
3928,Fecal coliforms,2011-08,4
3929,Fecal coliforms,2011-09,4
3930,Fecal coliforms,2011-10,2
3931,Fecal coliforms,2011-11,4
3932,Fecal coliforms,2011-12,4
3933,Fecal coliforms,2012-01,5
3934,Fecal coliforms,2012-02,4
3935,Fecal coliforms,2012-03,4
3936,Fecal coliforms,2012-04,4
3937,Fecal coliforms,2012-05,7
3938,Fecal coliforms,2012-06,4
3939,Fecal coliforms,2012-07,4
3940,Fecal coliforms,2012-08,4
3941,Fecal coliforms,2012-09,4
3942,Fecal coliforms,2012-10,4
3943,Fecal coliforms,2012-11,4
3944,Fecal coliforms,2012-12,2
3945,Fecal coliforms,2013-01,4
3946,Fecal coliforms,2013-02,4
3947,Fecal coliforms,2013-03,4
3948,Fecal coliforms,2013-04,4
3949,Fecal coliforms,2013-05,4
3950,Fecal coliforms,2013-06,4
3951,Fecal coliforms,2013-07,4
3952,Fecal coliforms,2013-08,4
3953,Fecal coliforms,2013-09,4
3954,Fecal coliforms,2013-10,3
3955,Fecal coliforms,2013-11,3
3956,Fecal coliforms,2013-12,3
3957,Fecal streptococci,1999-01,2
3958,Fecal streptococci,1999-02,9
3959,Fecal streptococci,1999-03,6
3960,Fecal streptococci,1999-04,3
3961,Fecal streptococci,1999-05,3
3962,Fecal streptococci,1999-07,1
3963,Fecal streptococci,1999-09,2
3964,Fecal streptococci,1999-10,12
3965,Fecal streptococci,1999-11,11
3966,Fecal streptococci,1999-12,11
3967,Fecal streptococci,2000-01,12
3968,Fecal streptococci,2000-02,15
3969,Fecal streptococci,2000-03,13
3970,Fecal streptococci,2000-04,8
3971,Fecal streptococci,2000-05,13
3972,Fecal streptococci,2000-06,4
3973,Fecal streptococci,2000-07,10
3974,Fecal streptococci,2000-08,4
3975,Fecal streptococci,2000-09,6
3976,Fecal streptococci,2000-10,1
3977,Fecal streptococci,2000-11,7
3978,Fecal streptococci,2000-12,12
3979,Fecal streptococci,2001-02,11
3980,Fecal streptococci,2001-03,11
3981,Fecal streptococci,2001-04,1
3982,Fecal streptococci,2001-05,12
3983,Fecal streptococci,2001-06,6
3984,Fecal streptococci,2001-07,3
3985,Fecal streptococci,2001-08,11
3986,Fecal streptococci,2001-09,6
3987,Fecal streptococci,2001-10,2
3988,Fecal streptococci,2001-11,15
3989,Fecal streptococci,2001-12,10
3990,Fecal streptococci,2002-03,3
3991,Fecal streptococci,2002-04,2
3992,Fecal streptococci,2002-10,11
3993,Fecal streptococci,2002-11,3
3994,Fecal streptococci,2002-12,4
3995,Fecal streptococci,2003-01,18
3996,Fecal streptococci,2003-02,18
3997,Fecal streptococci,2003-03,18
3998,Fecal streptococci,2003-04,18
3999,Fecal streptococci,2003-05,7
4000,Fecal streptococci,2003-06,13
4001,Fecal streptococci,2003-07,7
4002,Fecal streptococci,2003-08,7
4003,Fecal streptococci,2003-10,15
4004,Fecal streptococci,2003-11,7
4005,Fecal streptococci,2003-12,3
4006,Fecal streptococci,2004-01,3
4007,Fecal streptococci,2004-02,9
4008,Fecal streptococci,2004-03,3
4009,Fecal streptococci,2004-04,3
4010,Fecal streptococci,2004-07,4
4011,Fecal streptococci,2004-08,4
4012,Fecal streptococci,2004-09,4
4013,Fecal streptococci,2004-10,4
4014,Fecal streptococci,2004-11,7
4015,Fecal streptococci,2004-12,1
4016,Fecal streptococci,2005-01,4
4017,Fecal streptococci,2005-02,4
4018,Fecal streptococci,2005-03,4
4019,Fecal streptococci,2005-04,4
4020,Fecal streptococci,2005-05,4
4021,Fecal streptococci,2005-06,15
4022,Fecal streptococci,2005-07,15
4023,Fecal streptococci,2005-08,15
4024,Fecal streptococci,2005-09,4
4025,Fecal streptococci,2005-10,10
4026,Fecal streptococci,2005-11,15
4027,Fecal streptococci,2005-12,4
4028,Fecal streptococci,2006-01,3
4029,Fecal streptococci,2006-02,6
4030,Fecal streptococci,2006-03,7
4031,Fecal streptococci,2006-04,7
4032,Fecal streptococci,2006-05,7
4033,Fecal streptococci,2006-06,7
4034,Fecal streptococci,2006-07,7
4035,Fecal streptococci,2006-08,4
4036,Fecal streptococci,2006-09,4
4037,Fecal streptococci,2006-10,5
4038,Fecal streptococci,2006-11,4
4039,Fecal streptococci,2006-12,4
4040,Fecal streptococci,2007-01,18
4041,Fecal streptococci,2007-02,15
4042,Fecal streptococci,2007-03,16
4043,Fecal streptococci,2007-04,15
4044,Fecal streptococci,2007-05,14
4045,Fecal streptococci,2007-06,17
4046,Fecal streptococci,2007-07,15
4047,Fecal streptococci,2007-08,3
4048,Fecal streptococci,2007-09,14
4049,Fecal streptococci,2007-10,11
4050,Fecal streptococci,2007-11,14
4051,Fecal streptococci,2007-12,14
4052,Fecal streptococci,2008-01,11
4053,Fecal streptococci,2008-02,10
4054,Fecal streptococci,2008-03,15
4055,Fecal streptococci,2008-04,9
4056,Fecal streptococci,2008-05,14
4057,Fecal streptococci,2008-06,16
4058,Fecal streptococci,2008-07,18
4059,Fecal streptococci,2008-08,15
4060,Fecal streptococci,2008-09,16
4061,Fecal streptococci,2008-10,15
4062,Fecal streptococci,2008-11,15
4063,Fecal streptococci,2008-12,13
4064,Fecal streptococci,2009-01,12
4065,Fecal streptococci,2009-02,15
4066,Fecal streptococci,2009-03,15
4067,Fecal streptococci,2009-04,12
4068,Fecal streptococci,2009-05,12
4069,Fecal streptococci,2009-06,12
4070,Fecal streptococci,2009-07,15
4071,Fecal streptococci,2009-08,15
4072,Fecal streptococci,2009-09,19
4073,Fecal streptococci,2009-10,15
4074,Fecal streptococci,2009-11,15
4075,Fecal streptococci,2009-12,15
4076,Fecal streptococci,2010-01,2
4077,Fecal streptococci,2010-02,10
4078,Fecal streptococci,2010-03,4
4079,Fecal streptococci,2010-04,4
4080,Fecal streptococci,2010-05,4
4081,Fecal streptococci,2010-06,4
4082,Fecal streptococci,2010-07,4
4083,Fecal streptococci,2010-08,4
4084,Fecal streptococci,2010-09,4
4085,Fecal streptococci,2010-10,4
4086,Fecal streptococci,2010-11,1
4087,Fecal streptococci,2010-12,4
4088,Fecal streptococci,2011-01,4
4089,Fecal streptococci,2011-02,1
4090,Fecal streptococci,2011-03,4
4091,Fecal streptococci,2011-04,1
4092,Fecal streptococci,2011-05,4
4093,Fecal streptococci,2011-06,4
4094,Fecal streptococci,2011-07,4
4095,Fecal streptococci,2011-08,4
4096,Fecal streptococci,2011-09,4
4097,Fecal streptococci,2011-10,2
4098,Fecal streptococci,2011-11,4
4099,Fecal streptococci,2011-12,4
4100,Fecal streptococci,2012-01,5
4101,Fecal streptococci,2012-02,4
4102,Fecal streptococci,2012-03,4
4103,Fecal streptococci,2012-04,4
4104,Fecal streptococci,2012-05,7
4105,Fecal streptococci,2012-06,4
4106,Fecal streptococci,2012-07,4
4107,Fecal streptococci,2012-08,4
4108,Fecal streptococci,2012-09,4
4109,Fecal streptococci,2012-10,4
4110,Fecal streptococci,2012-11,4
4111,Fecal streptococci,2012-12,2
4112,Fecal streptococci,2013-01,4
4113,Fecal streptococci,2013-02,4
4114,Fecal streptococci,2013-03,4
4115,Fecal streptococci,2013-04,4
4116,Fecal streptococci,2013-05,4
4117,Fecal streptococci,2013-06,4
4118,Fecal streptococci,2013-07,4
4119,Fecal streptococci,2013-08,4
4120,Fecal streptococci,2013-09,4
